indicator_code,country_code,year,value
AG.LND.AGRI.K2,AFG,1960,
AG.LND.AGRI.K2,AFG,1961,377500.0
AG.LND.AGRI.K2,AFG,1962,378000.0
AG.LND.AGRI.K2,AFG,1963,378500.0
AG.LND.AGRI.K2,AFG,1964,379050.0
AG.LND.AGRI.K2,AFG,1965,379100.0
AG.LND.AGRI.K2,AFG,1966,379550.0
AG.LND.AGRI.K2,AFG,1967,379790.0
AG.LND.AGRI.K2,AFG,1968,379800.0
AG.LND.AGRI.K2,AFG,1969,379960.0
AG.LND.AGRI.K2,AFG,1970,380060.0
AG.LND.AGRI.K2,AFG,1971,380360.0
AG.LND.AGRI.K2,AFG,1972,380480.0
AG.LND.AGRI.K2,AFG,1973,380492.0
AG.LND.AGRI.K2,AFG,1974,380503.0
AG.LND.AGRI.K2,AFG,1975,380503.0
AG.LND.AGRI.K2,AFG,1976,380500.0
AG.LND.AGRI.K2,AFG,1977,380500.0
AG.LND.AGRI.K2,AFG,1978,380500.0
AG.LND.AGRI.K2,AFG,1979,380490.0
AG.LND.AGRI.K2,AFG,1980,380490.0
AG.LND.AGRI.K2,AFG,1981,380530.0
AG.LND.AGRI.K2,AFG,1982,380540.0
AG.LND.AGRI.K2,AFG,1983,380540.0
AG.LND.AGRI.K2,AFG,1984,380540.0
AG.LND.AGRI.K2,AFG,1985,380540.0
AG.LND.AGRI.K2,AFG,1986,380540.0
AG.LND.AGRI.K2,AFG,1987,380450.0
AG.LND.AGRI.K2,AFG,1988,380400.0
AG.LND.AGRI.K2,AFG,1989,380400.0
AG.LND.AGRI.K2,AFG,1990,380400.0
AG.LND.AGRI.K2,AFG,1991,380300.0
AG.LND.AGRI.K2,AFG,1992,380300.0
AG.LND.AGRI.K2,AFG,1993,379340.0
AG.LND.AGRI.K2,AFG,1994,378130.0
AG.LND.AGRI.K2,AFG,1995,377630.0
AG.LND.AGRI.K2,AFG,1996,377570.0
AG.LND.AGRI.K2,AFG,1997,377950.0
AG.LND.AGRI.K2,AFG,1998,378680.0
AG.LND.AGRI.K2,AFG,1999,377640.0
AG.LND.AGRI.K2,AFG,2000,377940.0
AG.LND.AGRI.K2,AFG,2001,377950.0
AG.LND.AGRI.K2,AFG,2002,377900.0
AG.LND.AGRI.K2,AFG,2003,378840.0
AG.LND.AGRI.K2,AFG,2004,379280.0
AG.LND.AGRI.K2,AFG,2005,379170.0
AG.LND.AGRI.K2,AFG,2006,379100.0
AG.LND.AGRI.K2,AFG,2007,379140.0
AG.LND.AGRI.K2,AFG,2008,379160.0
AG.LND.AGRI.K2,AFG,2009,379160.0
AG.LND.AGRI.K2,AFG,2010,379170.0
AG.LND.AGRI.K2,AFG,2011,379150.0
AG.LND.AGRI.K2,AFG,2012,379140.0
AG.LND.AGRI.K2,AFG,2013,379100.0
AG.LND.AGRI.K2,AFG,2014,379100.0
AG.LND.AGRI.K2,AFG,2015,379100.0
AG.LND.AGRI.K2,AFG,2016,379100.0
AG.LND.AGRI.K2,AFG,2017,379100.0
AG.LND.AGRI.K2,AFG,2018,380100.0
AG.LND.AGRI.K2,AFG,2019,380100.0
AG.LND.AGRI.K2,AFG,2020,383130.0
AG.LND.AGRI.K2,AFG,2021,383130.0
AG.LND.AGRI.K2,AFG,2022,383130.0
AG.LND.AGRI.K2,AFG,2023,381160.0
AG.LND.AGRI.K2,AFG,2024,
AG.LND.AGRI.K2,AFG,2025,
AG.LND.AGRI.K2,AGO,1960,
AG.LND.AGRI.K2,AGO,1961,451770.0
AG.LND.AGRI.K2,AGO,1962,451850.0
AG.LND.AGRI.K2,AGO,1963,451820.0
AG.LND.AGRI.K2,AGO,1964,451900.0
AG.LND.AGRI.K2,AGO,1965,451870.0
AG.LND.AGRI.K2,AGO,1966,451950.0
AG.LND.AGRI.K2,AGO,1967,452020.0
AG.LND.AGRI.K2,AGO,1968,452100.0
AG.LND.AGRI.K2,AGO,1969,452270.0
AG.LND.AGRI.K2,AGO,1970,452050.0
AG.LND.AGRI.K2,AGO,1971,451820.0
AG.LND.AGRI.K2,AGO,1972,451600.0
AG.LND.AGRI.K2,AGO,1973,451370.0
AG.LND.AGRI.K2,AGO,1974,451150.0
AG.LND.AGRI.K2,AGO,1975,450930.0
AG.LND.AGRI.K2,AGO,1976,448700.0
AG.LND.AGRI.K2,AGO,1977,448480.0
AG.LND.AGRI.K2,AGO,1978,448250.0
AG.LND.AGRI.K2,AGO,1979,447930.0
AG.LND.AGRI.K2,AGO,1980,447650.0
AG.LND.AGRI.K2,AGO,1981,447280.0
AG.LND.AGRI.K2,AGO,1982,447050.0
AG.LND.AGRI.K2,AGO,1983,446780.0
AG.LND.AGRI.K2,AGO,1984,446500.0
AG.LND.AGRI.K2,AGO,1985,446280.0
AG.LND.AGRI.K2,AGO,1986,445450.0
AG.LND.AGRI.K2,AGO,1987,445230.0
AG.LND.AGRI.K2,AGO,1988,445010.0
AG.LND.AGRI.K2,AGO,1989,444780.0
AG.LND.AGRI.K2,AGO,1990,444560.0
AG.LND.AGRI.K2,AGO,1991,444830.0
AG.LND.AGRI.K2,AGO,1992,445110.0
AG.LND.AGRI.K2,AGO,1993,445100.0
AG.LND.AGRI.K2,AGO,1994,445100.0
AG.LND.AGRI.K2,AGO,1995,444900.0
AG.LND.AGRI.K2,AGO,1996,444470.0
AG.LND.AGRI.K2,AGO,1997,444500.0
AG.LND.AGRI.K2,AGO,1998,445130.0
AG.LND.AGRI.K2,AGO,1999,445670.0
AG.LND.AGRI.K2,AGO,2000,445230.0
AG.LND.AGRI.K2,AGO,2001,444150.0
AG.LND.AGRI.K2,AGO,2002,444380.0
AG.LND.AGRI.K2,AGO,2003,444990.0
AG.LND.AGRI.K2,AGO,2004,443100.0
AG.LND.AGRI.K2,AGO,2005,441830.0
AG.LND.AGRI.K2,AGO,2006,441370.0
AG.LND.AGRI.K2,AGO,2007,442450.0
AG.LND.AGRI.K2,AGO,2008,441950.0
AG.LND.AGRI.K2,AGO,2009,446300.0
AG.LND.AGRI.K2,AGO,2010,448500.0
AG.LND.AGRI.K2,AGO,2011,453160.0
AG.LND.AGRI.K2,AGO,2012,453030.0
AG.LND.AGRI.K2,AGO,2013,454880.0
AG.LND.AGRI.K2,AGO,2014,456740.0
AG.LND.AGRI.K2,AGO,2015,457890.0
AG.LND.AGRI.K2,AGO,2016,458240.0
AG.LND.AGRI.K2,AGO,2017,457650.0
AG.LND.AGRI.K2,AGO,2018,457780.0
AG.LND.AGRI.K2,AGO,2019,458560.0
AG.LND.AGRI.K2,AGO,2020,458640.0
AG.LND.AGRI.K2,AGO,2021,459170.0
AG.LND.AGRI.K2,AGO,2022,460620.0
AG.LND.AGRI.K2,AGO,2023,460630.0
AG.LND.AGRI.K2,AGO,2024,
AG.LND.AGRI.K2,AGO,2025,
AG.LND.AGRI.K2,ARE,1960,
AG.LND.AGRI.K2,ARE,1961,2080.0
AG.LND.AGRI.K2,ARE,1962,2080.0
AG.LND.AGRI.K2,ARE,1963,2080.0
AG.LND.AGRI.K2,ARE,1964,2080.0
AG.LND.AGRI.K2,ARE,1965,2090.0
AG.LND.AGRI.K2,ARE,1966,2100.0
AG.LND.AGRI.K2,ARE,1967,2100.0
AG.LND.AGRI.K2,ARE,1968,2100.0
AG.LND.AGRI.K2,ARE,1969,2100.0
AG.LND.AGRI.K2,ARE,1970,2120.0
AG.LND.AGRI.K2,ARE,1971,2120.0
AG.LND.AGRI.K2,ARE,1972,2120.0
AG.LND.AGRI.K2,ARE,1973,2130.0
AG.LND.AGRI.K2,ARE,1974,2140.0
AG.LND.AGRI.K2,ARE,1975,2150.0
AG.LND.AGRI.K2,ARE,1976,2160.0
AG.LND.AGRI.K2,ARE,1977,2170.0
AG.LND.AGRI.K2,ARE,1978,2180.0
AG.LND.AGRI.K2,ARE,1979,2190.0
AG.LND.AGRI.K2,ARE,1980,2230.0
AG.LND.AGRI.K2,ARE,1981,2270.0
AG.LND.AGRI.K2,ARE,1982,2270.0
AG.LND.AGRI.K2,ARE,1983,2320.0
AG.LND.AGRI.K2,ARE,1984,2320.0
AG.LND.AGRI.K2,ARE,1985,2350.0
AG.LND.AGRI.K2,ARE,1986,2380.0
AG.LND.AGRI.K2,ARE,1987,2380.0
AG.LND.AGRI.K2,ARE,1988,2390.0
AG.LND.AGRI.K2,ARE,1989,2390.0
AG.LND.AGRI.K2,ARE,1990,2850.0
AG.LND.AGRI.K2,ARE,1991,3100.0
AG.LND.AGRI.K2,ARE,1992,3390.0
AG.LND.AGRI.K2,ARE,1993,3550.0
AG.LND.AGRI.K2,ARE,1994,3720.0
AG.LND.AGRI.K2,ARE,1995,3830.0
AG.LND.AGRI.K2,ARE,1996,3870.0
AG.LND.AGRI.K2,ARE,1997,3950.0
AG.LND.AGRI.K2,ARE,1998,3980.0
AG.LND.AGRI.K2,ARE,1999,5160.0
AG.LND.AGRI.K2,ARE,2000,5470.0
AG.LND.AGRI.K2,ARE,2001,5620.0
AG.LND.AGRI.K2,ARE,2002,5660.0
AG.LND.AGRI.K2,ARE,2003,5540.0
AG.LND.AGRI.K2,ARE,2004,5540.0
AG.LND.AGRI.K2,ARE,2005,5570.0
AG.LND.AGRI.K2,ARE,2006,5386.0
AG.LND.AGRI.K2,ARE,2007,5326.0
AG.LND.AGRI.K2,ARE,2008,5396.0
AG.LND.AGRI.K2,ARE,2009,3879.0
AG.LND.AGRI.K2,ARE,2010,3923.0
AG.LND.AGRI.K2,ARE,2011,3885.0
AG.LND.AGRI.K2,ARE,2012,3767.0
AG.LND.AGRI.K2,ARE,2013,3794.0
AG.LND.AGRI.K2,ARE,2014,3825.0
AG.LND.AGRI.K2,ARE,2015,3828.0
AG.LND.AGRI.K2,ARE,2016,3838.0
AG.LND.AGRI.K2,ARE,2017,3838.0
AG.LND.AGRI.K2,ARE,2018,3817.5
AG.LND.AGRI.K2,ARE,2019,3904.0
AG.LND.AGRI.K2,ARE,2020,3898.0
AG.LND.AGRI.K2,ARE,2021,3915.615
AG.LND.AGRI.K2,ARE,2022,3915.615
AG.LND.AGRI.K2,ARE,2023,3917.037
AG.LND.AGRI.K2,ARE,2024,
AG.LND.AGRI.K2,ARE,2025,
AG.LND.AGRI.K2,ARG,1960,
AG.LND.AGRI.K2,ARG,1961,1378290.0
AG.LND.AGRI.K2,ARG,1962,1364340.0
AG.LND.AGRI.K2,ARG,1963,1348750.0
AG.LND.AGRI.K2,ARG,1964,1332970.0
AG.LND.AGRI.K2,ARG,1965,1317800.0
AG.LND.AGRI.K2,ARG,1966,1309480.0
AG.LND.AGRI.K2,ARG,1967,1297030.0
AG.LND.AGRI.K2,ARG,1968,1292350.0
AG.LND.AGRI.K2,ARG,1969,1273820.0
AG.LND.AGRI.K2,ARG,1970,1273830.0
AG.LND.AGRI.K2,ARG,1971,1273830.0
AG.LND.AGRI.K2,ARG,1972,1273830.0
AG.LND.AGRI.K2,ARG,1973,1273830.0
AG.LND.AGRI.K2,ARG,1974,1273830.0
AG.LND.AGRI.K2,ARG,1975,1273830.0
AG.LND.AGRI.K2,ARG,1976,1273830.0
AG.LND.AGRI.K2,ARG,1977,1273830.0
AG.LND.AGRI.K2,ARG,1978,1273830.0
AG.LND.AGRI.K2,ARG,1979,1273830.0
AG.LND.AGRI.K2,ARG,1980,1273830.0
AG.LND.AGRI.K2,ARG,1981,1273830.0
AG.LND.AGRI.K2,ARG,1982,1273840.0
AG.LND.AGRI.K2,ARG,1983,1273850.0
AG.LND.AGRI.K2,ARG,1984,1273840.0
AG.LND.AGRI.K2,ARG,1985,1273840.0
AG.LND.AGRI.K2,ARG,1986,1273840.0
AG.LND.AGRI.K2,ARG,1987,1273840.0
AG.LND.AGRI.K2,ARG,1988,1273800.0
AG.LND.AGRI.K2,ARG,1989,1274700.0
AG.LND.AGRI.K2,ARG,1990,1275650.0
AG.LND.AGRI.K2,ARG,1991,1276600.0
AG.LND.AGRI.K2,ARG,1992,1277550.0
AG.LND.AGRI.K2,ARG,1993,1278500.0
AG.LND.AGRI.K2,ARG,1994,1279480.0
AG.LND.AGRI.K2,ARG,1995,1280450.0
AG.LND.AGRI.K2,ARG,1996,1281420.0
AG.LND.AGRI.K2,ARG,1997,1282350.0
AG.LND.AGRI.K2,ARG,1998,1283300.0
AG.LND.AGRI.K2,ARG,1999,1284120.0
AG.LND.AGRI.K2,ARG,2000,1285100.0
AG.LND.AGRI.K2,ARG,2001,1286060.0
AG.LND.AGRI.K2,ARG,2002,1287100.0
AG.LND.AGRI.K2,ARG,2003,1291033.0
AG.LND.AGRI.K2,ARG,2004,1294966.0
AG.LND.AGRI.K2,ARG,2005,1299209.0
AG.LND.AGRI.K2,ARG,2006,1301389.0
AG.LND.AGRI.K2,ARG,2007,1299684.0
AG.LND.AGRI.K2,ARG,2008,1270469.0
AG.LND.AGRI.K2,ARG,2009,1243284.0
AG.LND.AGRI.K2,ARG,2010,1262679.0
AG.LND.AGRI.K2,ARG,2011,1253184.0
AG.LND.AGRI.K2,ARG,2012,1247419.0
AG.LND.AGRI.K2,ARG,2013,1229374.0
AG.LND.AGRI.K2,ARG,2014,1209505.261
AG.LND.AGRI.K2,ARG,2015,1207535.346
AG.LND.AGRI.K2,ARG,2016,1188610.795
AG.LND.AGRI.K2,ARG,2017,1176299.862
AG.LND.AGRI.K2,ARG,2018,1159300.0
AG.LND.AGRI.K2,ARG,2019,1165990.0
AG.LND.AGRI.K2,ARG,2020,1176790.0
AG.LND.AGRI.K2,ARG,2021,1179780.0
AG.LND.AGRI.K2,ARG,2022,1188480.0
AG.LND.AGRI.K2,ARG,2023,1161363.431
AG.LND.AGRI.K2,ARG,2024,
AG.LND.AGRI.K2,ARG,2025,
AG.LND.AGRI.K2,ARM,1960,
AG.LND.AGRI.K2,ARM,1961,11700.0
AG.LND.AGRI.K2,ARM,1962,11700.0
AG.LND.AGRI.K2,ARM,1963,11700.0
AG.LND.AGRI.K2,ARM,1964,11700.0
AG.LND.AGRI.K2,ARM,1965,11700.0
AG.LND.AGRI.K2,ARM,1966,11700.0
AG.LND.AGRI.K2,ARM,1967,11700.0
AG.LND.AGRI.K2,ARM,1968,11700.0
AG.LND.AGRI.K2,ARM,1969,11700.0
AG.LND.AGRI.K2,ARM,1970,11700.0
AG.LND.AGRI.K2,ARM,1971,11700.0
AG.LND.AGRI.K2,ARM,1972,11700.0
AG.LND.AGRI.K2,ARM,1973,11700.0
AG.LND.AGRI.K2,ARM,1974,11700.0
AG.LND.AGRI.K2,ARM,1975,11700.0
AG.LND.AGRI.K2,ARM,1976,11700.0
AG.LND.AGRI.K2,ARM,1977,11700.0
AG.LND.AGRI.K2,ARM,1978,11700.0
AG.LND.AGRI.K2,ARM,1979,11700.0
AG.LND.AGRI.K2,ARM,1980,11700.0
AG.LND.AGRI.K2,ARM,1981,11700.0
AG.LND.AGRI.K2,ARM,1982,11700.0
AG.LND.AGRI.K2,ARM,1983,11700.0
AG.LND.AGRI.K2,ARM,1984,11700.0
AG.LND.AGRI.K2,ARM,1985,11700.0
AG.LND.AGRI.K2,ARM,1986,11700.0
AG.LND.AGRI.K2,ARM,1987,11700.0
AG.LND.AGRI.K2,ARM,1988,11700.0
AG.LND.AGRI.K2,ARM,1989,11700.0
AG.LND.AGRI.K2,ARM,1990,11700.0
AG.LND.AGRI.K2,ARM,1991,11700.0
AG.LND.AGRI.K2,ARM,1992,11700.0
AG.LND.AGRI.K2,ARM,1993,11810.0
AG.LND.AGRI.K2,ARM,1994,12000.0
AG.LND.AGRI.K2,ARM,1995,12440.0
AG.LND.AGRI.K2,ARM,1996,13060.0
AG.LND.AGRI.K2,ARM,1997,13320.0
AG.LND.AGRI.K2,ARM,1998,13280.0
AG.LND.AGRI.K2,ARM,1999,13230.0
AG.LND.AGRI.K2,ARM,2000,13230.0
AG.LND.AGRI.K2,ARM,2001,13280.0
AG.LND.AGRI.K2,ARM,2002,13910.0
AG.LND.AGRI.K2,ARM,2003,14440.0
AG.LND.AGRI.K2,ARM,2004,15050.0
AG.LND.AGRI.K2,ARM,2005,16050.0
AG.LND.AGRI.K2,ARM,2006,17564.0
AG.LND.AGRI.K2,ARM,2007,17519.0
AG.LND.AGRI.K2,ARM,2008,17488.0
AG.LND.AGRI.K2,ARM,2009,17463.0
AG.LND.AGRI.K2,ARM,2010,17350.0
AG.LND.AGRI.K2,ARM,2011,16981.0
AG.LND.AGRI.K2,ARM,2012,16830.0
AG.LND.AGRI.K2,ARM,2013,16830.0
AG.LND.AGRI.K2,ARM,2014,16807.0
AG.LND.AGRI.K2,ARM,2015,16767.0
AG.LND.AGRI.K2,ARM,2016,16768.0
AG.LND.AGRI.K2,ARM,2017,16761.0
AG.LND.AGRI.K2,ARM,2018,16773.0
AG.LND.AGRI.K2,ARM,2019,16770.0
AG.LND.AGRI.K2,ARM,2020,16760.0
AG.LND.AGRI.K2,ARM,2021,16748.2
AG.LND.AGRI.K2,ARM,2022,16528.0
AG.LND.AGRI.K2,ARM,2023,16523.0
AG.LND.AGRI.K2,ARM,2024,
AG.LND.AGRI.K2,ARM,2025,
AG.LND.AGRI.K2,AZE,1960,
AG.LND.AGRI.K2,AZE,1961,44462.0
AG.LND.AGRI.K2,AZE,1962,44462.0
AG.LND.AGRI.K2,AZE,1963,44462.0
AG.LND.AGRI.K2,AZE,1964,44462.0
AG.LND.AGRI.K2,AZE,1965,44462.0
AG.LND.AGRI.K2,AZE,1966,44462.0
AG.LND.AGRI.K2,AZE,1967,44462.0
AG.LND.AGRI.K2,AZE,1968,44462.0
AG.LND.AGRI.K2,AZE,1969,44462.0
AG.LND.AGRI.K2,AZE,1970,44462.0
AG.LND.AGRI.K2,AZE,1971,44462.0
AG.LND.AGRI.K2,AZE,1972,44462.0
AG.LND.AGRI.K2,AZE,1973,44462.0
AG.LND.AGRI.K2,AZE,1974,44462.0
AG.LND.AGRI.K2,AZE,1975,44462.0
AG.LND.AGRI.K2,AZE,1976,44462.0
AG.LND.AGRI.K2,AZE,1977,44462.0
AG.LND.AGRI.K2,AZE,1978,44462.0
AG.LND.AGRI.K2,AZE,1979,44462.0
AG.LND.AGRI.K2,AZE,1980,44462.0
AG.LND.AGRI.K2,AZE,1981,44462.0
AG.LND.AGRI.K2,AZE,1982,44462.0
AG.LND.AGRI.K2,AZE,1983,44462.0
AG.LND.AGRI.K2,AZE,1984,44462.0
AG.LND.AGRI.K2,AZE,1985,44462.0
AG.LND.AGRI.K2,AZE,1986,44462.0
AG.LND.AGRI.K2,AZE,1987,44462.0
AG.LND.AGRI.K2,AZE,1988,44462.0
AG.LND.AGRI.K2,AZE,1989,44462.0
AG.LND.AGRI.K2,AZE,1990,44462.0
AG.LND.AGRI.K2,AZE,1991,44462.0
AG.LND.AGRI.K2,AZE,1992,44462.0
AG.LND.AGRI.K2,AZE,1993,44566.0
AG.LND.AGRI.K2,AZE,1994,44860.0
AG.LND.AGRI.K2,AZE,1995,44891.0
AG.LND.AGRI.K2,AZE,1996,45262.0
AG.LND.AGRI.K2,AZE,1997,45887.0
AG.LND.AGRI.K2,AZE,1998,46821.0
AG.LND.AGRI.K2,AZE,1999,46924.0
AG.LND.AGRI.K2,AZE,2000,47404.0
AG.LND.AGRI.K2,AZE,2001,47456.0
AG.LND.AGRI.K2,AZE,2002,47449.0
AG.LND.AGRI.K2,AZE,2003,47546.0
AG.LND.AGRI.K2,AZE,2004,47549.0
AG.LND.AGRI.K2,AZE,2005,47586.0
AG.LND.AGRI.K2,AZE,2006,47560.0
AG.LND.AGRI.K2,AZE,2007,47565.0
AG.LND.AGRI.K2,AZE,2008,47567.0
AG.LND.AGRI.K2,AZE,2009,47573.0
AG.LND.AGRI.K2,AZE,2010,47668.0
AG.LND.AGRI.K2,AZE,2011,47687.0
AG.LND.AGRI.K2,AZE,2012,47683.0
AG.LND.AGRI.K2,AZE,2013,47698.0
AG.LND.AGRI.K2,AZE,2014,47697.0
AG.LND.AGRI.K2,AZE,2015,47698.0
AG.LND.AGRI.K2,AZE,2016,47730.0
AG.LND.AGRI.K2,AZE,2017,47775.0
AG.LND.AGRI.K2,AZE,2018,47795.0
AG.LND.AGRI.K2,AZE,2019,47797.0
AG.LND.AGRI.K2,AZE,2020,47801.0
AG.LND.AGRI.K2,AZE,2021,47806.0
AG.LND.AGRI.K2,AZE,2022,47805.0
AG.LND.AGRI.K2,AZE,2023,47796.0
AG.LND.AGRI.K2,AZE,2024,
AG.LND.AGRI.K2,AZE,2025,
AG.LND.AGRI.K2,BDI,1960,
AG.LND.AGRI.K2,BDI,1961,15750.0
AG.LND.AGRI.K2,BDI,1962,15900.0
AG.LND.AGRI.K2,BDI,1963,16040.0
AG.LND.AGRI.K2,BDI,1964,16050.0
AG.LND.AGRI.K2,BDI,1965,16240.0
AG.LND.AGRI.K2,BDI,1966,16210.0
AG.LND.AGRI.K2,BDI,1967,16660.0
AG.LND.AGRI.K2,BDI,1968,16760.0
AG.LND.AGRI.K2,BDI,1969,18970.0
AG.LND.AGRI.K2,BDI,1970,18800.0
AG.LND.AGRI.K2,BDI,1971,18990.0
AG.LND.AGRI.K2,BDI,1972,19060.0
AG.LND.AGRI.K2,BDI,1973,20000.0
AG.LND.AGRI.K2,BDI,1974,20300.0
AG.LND.AGRI.K2,BDI,1975,20600.0
AG.LND.AGRI.K2,BDI,1976,20950.0
AG.LND.AGRI.K2,BDI,1977,21430.0
AG.LND.AGRI.K2,BDI,1978,21200.0
AG.LND.AGRI.K2,BDI,1979,21000.0
AG.LND.AGRI.K2,BDI,1980,20880.0
AG.LND.AGRI.K2,BDI,1981,20750.0
AG.LND.AGRI.K2,BDI,1982,20600.0
AG.LND.AGRI.K2,BDI,1983,20600.0
AG.LND.AGRI.K2,BDI,1984,20600.0
AG.LND.AGRI.K2,BDI,1985,20600.0
AG.LND.AGRI.K2,BDI,1986,20820.0
AG.LND.AGRI.K2,BDI,1987,20870.0
AG.LND.AGRI.K2,BDI,1988,20920.0
AG.LND.AGRI.K2,BDI,1989,20870.0
AG.LND.AGRI.K2,BDI,1990,20820.0
AG.LND.AGRI.K2,BDI,1991,20770.0
AG.LND.AGRI.K2,BDI,1992,20820.0
AG.LND.AGRI.K2,BDI,1993,20770.0
AG.LND.AGRI.K2,BDI,1994,20730.0
AG.LND.AGRI.K2,BDI,1995,20370.0
AG.LND.AGRI.K2,BDI,1996,19930.0
AG.LND.AGRI.K2,BDI,1997,19520.0
AG.LND.AGRI.K2,BDI,1998,19130.0
AG.LND.AGRI.K2,BDI,1999,18870.0
AG.LND.AGRI.K2,BDI,2000,18670.0
AG.LND.AGRI.K2,BDI,2001,18510.0
AG.LND.AGRI.K2,BDI,2002,18340.0
AG.LND.AGRI.K2,BDI,2003,18330.0
AG.LND.AGRI.K2,BDI,2004,18480.0
AG.LND.AGRI.K2,BDI,2005,18190.0
AG.LND.AGRI.K2,BDI,2006,18220.0
AG.LND.AGRI.K2,BDI,2007,18250.0
AG.LND.AGRI.K2,BDI,2008,18280.0
AG.LND.AGRI.K2,BDI,2009,18310.0
AG.LND.AGRI.K2,BDI,2010,18330.0
AG.LND.AGRI.K2,BDI,2011,18410.0
AG.LND.AGRI.K2,BDI,2012,18600.0
AG.LND.AGRI.K2,BDI,2013,18870.0
AG.LND.AGRI.K2,BDI,2014,19140.0
AG.LND.AGRI.K2,BDI,2015,19410.0
AG.LND.AGRI.K2,BDI,2016,19680.0
AG.LND.AGRI.K2,BDI,2017,19950.0
AG.LND.AGRI.K2,BDI,2018,20220.0
AG.LND.AGRI.K2,BDI,2019,20490.0
AG.LND.AGRI.K2,BDI,2020,20760.0
AG.LND.AGRI.K2,BDI,2021,21030.0
AG.LND.AGRI.K2,BDI,2022,21265.085
AG.LND.AGRI.K2,BDI,2023,21542.068
AG.LND.AGRI.K2,BDI,2024,
AG.LND.AGRI.K2,BDI,2025,
AG.LND.AGRI.K2,BEN,1960,
AG.LND.AGRI.K2,BEN,1961,14145.6
AG.LND.AGRI.K2,BEN,1962,14351.5
AG.LND.AGRI.K2,BEN,1963,14557.05
AG.LND.AGRI.K2,BEN,1964,14737.65
AG.LND.AGRI.K2,BEN,1965,14957.65
AG.LND.AGRI.K2,BEN,1966,15257.6
AG.LND.AGRI.K2,BEN,1967,15695.6
AG.LND.AGRI.K2,BEN,1968,16003.6
AG.LND.AGRI.K2,BEN,1969,16850.25
AG.LND.AGRI.K2,BEN,1970,17066.73
AG.LND.AGRI.K2,BEN,1971,17556.25
AG.LND.AGRI.K2,BEN,1972,17867.15
AG.LND.AGRI.K2,BEN,1973,18057.15
AG.LND.AGRI.K2,BEN,1974,18327.15
AG.LND.AGRI.K2,BEN,1975,18728.1
AG.LND.AGRI.K2,BEN,1976,18993.1
AG.LND.AGRI.K2,BEN,1977,19325.56
AG.LND.AGRI.K2,BEN,1978,19537.1
AG.LND.AGRI.K2,BEN,1979,19733.0
AG.LND.AGRI.K2,BEN,1980,20043.0
AG.LND.AGRI.K2,BEN,1981,20348.0
AG.LND.AGRI.K2,BEN,1982,20753.0
AG.LND.AGRI.K2,BEN,1983,20737.95
AG.LND.AGRI.K2,BEN,1984,20927.95
AG.LND.AGRI.K2,BEN,1985,21258.55
AG.LND.AGRI.K2,BEN,1986,21859.8
AG.LND.AGRI.K2,BEN,1987,21959.8
AG.LND.AGRI.K2,BEN,1988,22061.6
AG.LND.AGRI.K2,BEN,1989,22055.6
AG.LND.AGRI.K2,BEN,1990,22612.96
AG.LND.AGRI.K2,BEN,1991,22683.11
AG.LND.AGRI.K2,BEN,1992,22901.66
AG.LND.AGRI.K2,BEN,1993,23258.38
AG.LND.AGRI.K2,BEN,1994,23870.57
AG.LND.AGRI.K2,BEN,1995,25146.13
AG.LND.AGRI.K2,BEN,1996,27048.35
AG.LND.AGRI.K2,BEN,1997,28898.69
AG.LND.AGRI.K2,BEN,1998,30408.2
AG.LND.AGRI.K2,BEN,1999,31059.96
AG.LND.AGRI.K2,BEN,2000,31918.76
AG.LND.AGRI.K2,BEN,2001,32595.29
AG.LND.AGRI.K2,BEN,2002,33673.39
AG.LND.AGRI.K2,BEN,2003,34709.97
AG.LND.AGRI.K2,BEN,2004,34592.45
AG.LND.AGRI.K2,BEN,2005,34735.52
AG.LND.AGRI.K2,BEN,2006,33393.26
AG.LND.AGRI.K2,BEN,2007,33791.04
AG.LND.AGRI.K2,BEN,2008,35838.92
AG.LND.AGRI.K2,BEN,2009,37403.25
AG.LND.AGRI.K2,BEN,2010,34871.44
AG.LND.AGRI.K2,BEN,2011,36193.65
AG.LND.AGRI.K2,BEN,2012,37651.96
AG.LND.AGRI.K2,BEN,2013,39805.44
AG.LND.AGRI.K2,BEN,2014,39979.02
AG.LND.AGRI.K2,BEN,2015,40732.23
AG.LND.AGRI.K2,BEN,2016,38767.45
AG.LND.AGRI.K2,BEN,2017,40933.799
AG.LND.AGRI.K2,BEN,2018,44608.086
AG.LND.AGRI.K2,BEN,2019,46312.094
AG.LND.AGRI.K2,BEN,2020,44330.486
AG.LND.AGRI.K2,BEN,2021,46234.245
AG.LND.AGRI.K2,BEN,2022,48557.123
AG.LND.AGRI.K2,BEN,2023,47167.523
AG.LND.AGRI.K2,BEN,2024,
AG.LND.AGRI.K2,BEN,2025,
AG.LND.AGRI.K2,BFA,1960,
AG.LND.AGRI.K2,BFA,1961,90150.0
AG.LND.AGRI.K2,BFA,1962,90150.0
AG.LND.AGRI.K2,BFA,1963,90150.0
AG.LND.AGRI.K2,BFA,1964,90200.0
AG.LND.AGRI.K2,BFA,1965,90200.0
AG.LND.AGRI.K2,BFA,1966,90200.0
AG.LND.AGRI.K2,BFA,1967,90200.0
AG.LND.AGRI.K2,BFA,1968,90200.0
AG.LND.AGRI.K2,BFA,1969,90200.0
AG.LND.AGRI.K2,BFA,1970,90200.0
