Country,CountryName,Year,INVESTMENT,CAPITAL,GDP,HC_index,LABOR,EFFECTIVE_LABOR,TFP,TFP_Growth,GDP_Growth,AI_Publications,TFP_Change,Efficiency_Change,Technical_Change,FDI_inflows,FIN_credit_private,GDPPC_constant2015,GOV_consumption,INF_broadband,INF_internet,INF_mobile,INST_rule_of_law,OPEN_trade,POP_total,URB_urban_pop,LNPGDP_constant2015,LN_AI_pub,LN_HC_index,LN_AI_pub_L1
BRA,Brazil,2020,296022135253.885,4430721045011.347,1760056385298.89,3.16498303413391,86874675.0,274956872.4708973,215.64458731875246,-0.2727614580998128,-3.276758796129453,3808.0,0.9501103754701186,1.0563925025912888,0.8993914412867713,2.59263784624068,68.6961548472792,8435.01046209185,20.1351530146558,17.4181,81.3427,98.6456,-0.231919765472412,32.3020785443492,208660842.0,86.9112186503004,9.040146235298428,8.245121966478605,1.1521476951185525,8.111928063310739
BRA,Brazil,2021,334230064783.313,4543415057544.092,1843880907790.44,3.22658061981201,91187695.0,294224449.4523285,214.29292345503384,-0.6268016649639607,4.76260437970657,3895.0,1.0214445846902849,0.9844690985926756,1.0375588082454459,2.77979074096507,68.8052246831437,8799.22844579944,18.5475883604547,19.8363,80.6899,104.825,-0.301417380571365,37.6563307592575,209550294.0,87.1360781715439,9.082419320008778,8.267705664762426,1.1714229448511608,8.245121966478605
BRA,Brazil,2022,337871418527.24,4654115723194.127,1899505159031.73,3.29099345207214,97918963.0,322250666.06669414,206.33432417987763,-3.7138880495165782,3.0166943540809177,3273.0,1.00358479616556,0.9916840658495124,1.0120005258991964,3.86803201499441,70.6060973784652,9032.08377657776,18.4022127200972,20.9534,80.5278,101.245,-0.257879137992859,38.8160659764321,210306415.0,87.349556243881,9.108538381315462,8.09376775793108,1.1911894803123502,8.267705664762426
BRA,Brazil,2023,327806716034.428,4749216653068.848,1961080569227.7,3.35838437080383,99281765.0,333426327.8818187,206.88443364541686,0.2666107385311589,3.241655328135984,3593.0,1.0112224872447695,1.0209153318677855,0.9905057311606019,2.86383330702497,71.0755405508788,9288.02594608687,19.0426107944103,22.4192,84.1506,101.02,-0.308802843093872,33.6662298301284,211140729.0,87.6159710235763,9.136481316880165,8.187021067343505,1.211460016310846,8.09376775793108
BRA,Brazil,2024,350296743007.11,4862052563422.516,2028136094548.34,,102111527.0,,,0.0,3.4193151659774657,3192.0,,,,3.38960802616211,75.6163785183391,9566.74408628371,18.7696027831201,22.4192,84.4635,101.02,-0.308802843093872,35.5845239385389,211998573.0,87.8958549533146,9.166048205689753,8.068716192714781,,8.187021067343505
CHL,Chile,2016,60295644485.195,672961499930.9519,246700604515.86,3.08908796310425,8400305.0,25949281.061904445,271.1391139795312,-0.9071250285540011,1.753038749071023,252.0,1.0250427816795618,1.016991018130603,1.0079172415541675,4.55707488153847,111.31220923273,13505.097711133,14.3426676192841,15.9005,83.5586,127.565,0.96039354801178,56.0578610877723,18267221.0,87.6306290578181,9.510822501382549,5.53338948872752,1.127875889770645,
CHL,Chile,2017,58290641702.5622,697604066636.9666,250050047209.619,3.10786700248718,8604646.0,26742095.371483304,266.1256639486737,-1.8490323868344372,1.3576953734394603,238.0,0.977674858427471,0.9111266226857679,1.0730395030556081,1.89647029836548,113.584914657417,13473.3458532934,14.6487131962187,16.501,82.3275,124.001,0.981475472450256,56.0261589675707,18558868.0,87.8000295757281,9.508468631529055,5.476463551931511,1.1339366395972557,5.53338948872752
CHL,Chile,2018,62075415014.4734,724799278319.5916,260027117802.785,3.12676072120667,8791511.0,27488951.274856374,268.2190484473347,0.7866150402783934,3.990029477899748,297.0,0.9998563960846676,1.0369500686821882,0.9642281015086278,2.68461345207245,118.194230900802,13763.0068844795,14.856473757383,17.2067,84.9,133.27,0.940260529518127,58.177050633437,18893191.0,87.9620493753008,9.529739611195893,5.697093486505405,1.13999755530697,5.476463551931511
CHL,Chile,2019,64859828465.1316,753419142868.7435,261676645417.276,3.14576888084412,8980466.0,28250470.478278674,261.5986152856099,-2.468293434060387,0.6343675338285504,332.0,0.9674761794875854,0.983164270899985,0.9840432653252962,4.87956164130548,124.875809607498,13630.5935435578,15.2539557255243,17.865,85.0176,130.493,0.924216628074646,57.6117545680829,19197744.0,88.1273685623538,9.520072070591876,5.808142489980444,1.1460583374886557,5.697093486505405
CHL,Chile,2020,57833106123.1192,773581291848.4255,245600606668.884,3.16489291191101,7883746.0,24951211.834706776,263.71982668168806,0.8108649175234461,-6.143474792240921,414.0,0.9950651971017062,1.1194175477193826,0.8889133452740466,4.50610139661101,124.137775199712,12679.024004022,16.0263618695537,19.4306,87.4593,129.414,0.930162131786346,58.1828635629748,19370624.0,88.2953490438375,9.447704253737134,6.028278520230698,1.1521192199245127,5.808142489980444
