ISO code,Country,Variable code,Variable name,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CHN,China,rtfpna,TFP at constant national prices (2021=1),,,0.294006258249283,0.290752083063126,0.293322771787643,0.273499965667725,0.277719229459763,0.227520599961281,0.228367298841476,0.237868174910545,0.259119361639023,0.278407365083694,0.283671081066132,0.260998874902725,0.242160826921463,0.252317994832993,0.26300448179245,0.262680619955063,0.257278680801392,0.262761354446411,0.252865701913834,0.257568806409836,0.239671394228935,0.244488045573235,0.256675392389298,0.259236365556717,0.2618827521801,0.258877873420715,0.263341069221497,0.275528579950333,0.298217862844467,0.316784679889679,0.32512241601944,0.343120783567429,0.358325958251953,0.354404300451279,0.351904600858688,0.366076469421387,0.396037817001343,0.421518981456757,0.446154117584229,0.465725660324097,0.480325520038605,0.49288147687912,0.496619939804077,0.501859724521637,0.512455761432648,0.524456977844238,0.540571391582489,0.559177219867706,0.580050408840179,0.592121064662933,0.633922159671783,0.700974345207214,0.73548686504364,0.753161013126373,0.75952422618866,0.788435995578766,0.800227165222168,0.811296701431274,0.82921838760376,0.851113080978394,0.872795343399048,0.898876547813416,0.924569427967072,0.9467533826828,0.959374368190765,1,0.995394468307495,1.01372635364532
CIV,Côte d'Ivoire,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,1.41860806941986,1.27760982513428,1.32324469089508,1.30353546142578,1.41374695301056,1.42470443248749,1.47833132743835,1.52629506587982,1.50175356864929,1.48950254917145,1.48264217376709,1.53187656402588,1.61587429046631,1.57258260250092,1.5987765789032,1.5319094657898,1.30479288101196,1.28712773323059,1.23754751682282,1.13814961910248,1.06759142875671,1.07933843135834,1.08758866786957,1.04930138587952,1.02691781520844,1.11078464984894,1.07443475723267,1.03416836261749,0.997322976589203,0.950510501861572,0.932722628116608,0.953827619552612,0.970652580261231,0.977651417255402,0.980334222316742,0.962092101573944,0.925146460533142,0.921313881874085,0.894789278507233,0.876594960689545,0.875306487083435,0.879763066768646,0.878563582897186,0.873192012310028,0.870174705982208,0.871977686882019,0.901411533355713,0.89205926656723,0.988145887851715,1.0455459356308,1.09424388408661,1.13587868213654,1.10730087757111,1.10481989383698,1.07730400562286,1.07079899311066,1.014972448349,1,0.977072894573212,0.965115547180176
CMR,Cameroon,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,1.35665023326874,1.34551000595093,1.33561611175537,1.14745485782623,1.18492531776428,1.18881487846375,1.20748615264893,1.19997370243073,1.20001614093781,1.2154346704483,1.21907532215118,1.23146486282349,1.11963891983032,1.19702386856079,1.34865736961365,1.34626805782318,1.41951870918274,1.42919409275055,1.44518136978149,1.45931148529053,1.46600043773651,1.40839266777039,1.27085041999817,1.15536081790924,1.07297778129578,1.05196523666382,1.00973343849182,0.981778562068939,0.973036766052246,0.945691168308258,0.921334624290466,0.906488180160523,0.903987228870392,0.89762407541275,0.893656849861145,0.89403772354126,0.883931934833527,0.887412905693054,0.892433047294617,0.908527374267578,0.92957603931427,0.912561357021332,0.912036538124085,0.904777109622955,0.899977564811707,0.901219964027405,0.90462452173233,0.896948039531708,0.899363040924072,0.903530299663544,0.907781302928925,0.946855425834656,0.971173703670502,0.989373922348023,1.01050543785095,1.01476156711578,1.00687110424042,1,0.977465510368347,0.965172290802002
COL,Colombia,rtfpna,TFP at constant national prices (2021=1),0.986784994602203,0.975387692451477,0.95363986492157,0.922652661800385,0.905778110027313,0.939848840236664,0.9567711353302,0.970971941947937,0.983672261238098,0.982141494750977,1.02108728885651,0.997207462787628,1.00980317592621,1.0100017786026,1.02793538570404,1.04826128482819,1.06384611129761,1.07184445858002,1.10292601585388,1.1258020401001,1.13580071926117,1.10354673862457,1.10529041290283,1.09946990013123,1.1439460515976,1.154505610466,1.15224993228912,1.11741518974304,1.08733069896698,1.07672953605652,1.0839741230011,1.08384168148041,1.10432171821594,1.11098372936249,1.10730791091919,1.0967276096344,1.10994446277618,1.08397698402405,1.098837018013,1.08255255222321,1.07127559185028,1.06746053695679,1.05135047435761,1.0489387512207,1.03129720687866,0.987275063991547,0.979115307331085,0.982415735721588,0.9640012383461,0.969526171684265,0.986296474933624,0.986049354076386,0.995081961154938,0.991531789302826,0.978699862957001,0.965880930423737,0.970189154148102,0.990511417388916,0.990017950534821,1.00279486179352,1.01468193531036,0.99882847070694,0.993033587932587,0.983790576457977,0.982084095478058,0.990295648574829,1.0182021856308,1,1.00089430809021,0.983163952827454
CRI,Costa Rica,rtfpna,TFP at constant national prices (2021=1),0.90510106086731,0.962853848934174,0.916419088840485,0.94332617521286,1.02860486507416,1.00705420970917,1.05405879020691,1.00795805454254,1.02643382549286,1.04694831371307,1.05321264266968,1.10580611228943,1.11697912216187,1.13624060153961,1.18560671806335,1.19621682167053,1.23686861991882,1.23292219638824,1.24387335777283,1.25252306461334,1.24757850170136,1.20159077644348,1.18322610855103,1.19292569160461,1.1794821023941,1.15370631217957,1.10886228084564,1.06232404708862,0.971411526203156,0.961898744106293,0.981368124485016,0.944540560245514,0.957186698913574,0.946422696113586,0.94123762845993,0.939143896102905,0.916471123695374,0.926473617553711,0.933209836483002,0.947093307971954,0.933754682540894,0.934006989002228,0.899356186389923,0.899154126644135,0.90127444267273,0.88614022731781,0.875980973243713,0.876690983772278,0.860611438751221,0.860459566116333,0.8544682264328,0.851402759552002,0.871935606002808,0.888255536556244,0.888636887073517,0.875519692897797,0.911869406700134,0.907329916954041,0.940264642238617,0.943430006504059,0.947829246520996,0.942841529846191,0.932762801647186,0.943022668361664,0.958362221717835,0.964836001396179,1.00614309310913,1,0.983364820480347,1.03082025051117
CYP,Cyprus,rtfpna,TFP at constant national prices (2021=1),0.384743392467499,0.378221720457077,0.422210365533829,0.447868198156357,0.411861062049866,0.423322737216949,0.373758286237717,0.400643289089203,0.422668606042862,0.43132945895195,0.383248805999756,0.445562809705734,0.461377918720245,0.507441222667694,0.519894778728485,0.546834766864777,0.547424018383026,0.597416341304779,0.6151003241539,0.612036228179932,0.575506925582886,0.482529580593109,0.572342455387116,0.612155377864838,0.622911393642426,0.643819510936737,0.644041359424591,0.63843309879303,0.653403460979462,0.661080837249756,0.674787998199463,0.674590408802033,0.688219428062439,0.712825059890747,0.732559740543366,0.744536995887756,0.772860884666443,0.762076914310455,0.791969358921051,0.779154658317566,0.800948679447174,0.84868335723877,0.846491098403931,0.849906802177429,0.885850131511688,0.9046271443367,0.933693706989288,0.941403269767761,0.956189930438995,0.951628506183624,0.973478555679321,0.993849158287048,1.00955772399902,1.00185394287109,0.98838084936142,0.95627635717392,0.957937598228455,0.947198927402496,0.928432524204254,0.903678297996521,0.893243193626404,0.907967567443848,0.923307418823242,0.932583868503571,0.951223969459534,0.970645487308502,0.952914655208588,1,1.0283739566803,1.02761745452881
CZE,Czechia,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.786112248897553,0.803231775760651,0.801437795162201,0.773083448410034,0.753609359264374,0.750440955162048,0.763404130935669,0.786402881145477,0.784886479377747,0.806116282939911,0.82997739315033,0.864531517028809,0.905470669269562,0.931848287582398,0.928857684135437,0.888323247432709,0.904031693935394,0.90850841999054,0.900524437427521,0.895004570484161,0.903590977191925,0.937667191028595,0.941122233867645,0.973580956459045,0.982224941253662,1.00642061233521,0.99091100692749,1,0.997733592987061,0.98177295923233
DEU,Germany,rtfpna,TFP at constant national prices (2021=1),0.396486192941666,0.421040296554565,0.438109308481216,0.450785100460053,0.461497694253922,0.485706031322479,0.511961162090302,0.520982146263123,0.534330129623413,0.53851318359375,0.551878809928894,0.567749083042145,0.571450650691986,0.57488626241684,0.593356192111969,0.619902729988098,0.631742417812347,0.641870737075806,0.657102525234222,0.676340281963348,0.68159693479538,0.683682441711426,0.702420294284821,0.716578781604767,0.72435873746872,0.734718680381775,0.72928249835968,0.726313471794128,0.719833135604858,0.727656543254852,0.738656938076019,0.747399210929871,0.753286182880402,0.755520224571228,0.769476294517517,0.788558304309845,0.8239426612854,0.874489843845367,0.882075011730194,0.881919980049133,0.896690905094147,0.899680972099304,0.90356320142746,0.913116931915283,0.915883600711823,0.919688522815704,0.929557919502258,0.938741385936737,0.935485482215881,0.932899415493012,0.935700237751007,0.941683232784271,0.957486212253571,0.966721653938294,0.960982143878937,0.918505787849426,0.939475774765015,0.960520267486572,0.962337851524353,0.962228775024414,0.970327973365784,0.974166393280029,0.984555721282959,0.998752593994141,0.997346341609955,0.998371243476868,0.985335111618042,1,1.00167214870453,0.994192361831665
DNK,Denmark,rtfpna,TFP at constant national prices (2021=1),0.562359273433685,0.576347827911377,0.582888185977936,0.59478759765625,0.600793898105621,0.627388060092926,0.641795575618744,0.658308506011963,0.670900285243988,0.657909691333771,0.682003736495972,0.679015696048737,0.675187408924103,0.702960252761841,0.731159508228302,0.758167326450348,0.750450611114502,0.76654988527298,0.782471239566803,0.804864525794983,0.789225399494171,0.794536530971527,0.813365697860718,0.822838246822357,0.829627215862274,0.845454633235931,0.824670255184174,0.830099940299988,0.847581744194031,0.860880136489868,0.878167152404785,0.890418410301209,0.898475289344788,0.897069275379181,0.898647427558899,0.899418652057648,0.909574210643768,0.916858792304993,0.922458946704865,0.922156453132629,0.964436590671539,0.969146072864533,0.978133022785187,0.974185764789581,0.96241706609726,0.960969746112824,0.970922112464905,0.958499670028687,0.952655255794525,0.953496694564819,0.971464991569519,0.976230800151825,0.981014788150787,0.97138375043869,0.948509871959686,0.918812811374664,0.939837872982025,0.941031396389008,0.94389021396637,0.94816380739212,0.952769219875336,0.957802176475525,0.964322865009308,0.976810395717621,0.983878970146179,0.985956192016602,0.9782674908638,1,0.980614542961121,0.988400816917419
DOM,Dominican Republic,rtfpna,TFP at constant national prices (2021=1),,0.922022223472595,0.980393052101135,1.00113832950592,1.02076005935669,1.0564923286438,1.16086661815643,1.1119612455368,1.25765240192413,1.28017175197601,1.29126667976379,1.11025714874268,1.17501890659332,1.15704703330994,1.10754716396332,1.15337157249451,1.29791212081909,1.35393905639648,1.39316284656525,1.46408867835999,1.46050345897675,1.44787502288818,1.4553747177124,1.43700432777405,1.38321101665497,1.35963654518127,1.39090347290039,1.37926971912384,1.35293114185333,1.34708428382874,1.29065549373627,1.21385169029236,1.21727156639099,1.27462482452393,1.23577129840851,1.22568881511688,0.86039811372757,0.818895697593689,0.8585284948349,0.880750954151154,0.878027617931366,0.902802884578705,0.946187734603882,0.952357053756714,0.904363393783569,0.906836092472076,0.92522919178009,0.92070209980011,0.933913469314575,0.913112461566925,0.89037561416626,0.936318576335907,0.984463512897492,1.0095990896225,0.980571806430817,0.957600712776184,0.986403226852417,0.96940678358078,0.95631617307663,0.964486718177795,0.971338152885437,0.990652501583099,1.0033323764801,1.00134456157684,1.01515352725983,1.01829469203949,1.00005483627319,1,0.991975545883179,0.960917115211487
ECU,Ecuador,rtfpna,TFP at constant national prices (2021=1),0.729880750179291,0.723398804664612,0.714535474777222,0.714190602302551,0.711307525634766,0.710612654685974,0.721234321594238,0.729832112789154,0.734523296356201,0.725131332874298,0.748505711555481,0.742598295211792,0.731964945793152,0.75321638584137,0.751393556594849,0.74137270450592,0.769201755523682,0.75916314125061,0.787422001361847,0.810008347034454,0.871425330638886,0.926754117012024,0.928576290607452,0.891776919364929,0.879787981510162,0.868723213672638,0.854982972145081,0.896938621997833,0.87495356798172,0.848209977149963,0.838653206825256,0.844567835330963,0.844756364822388,0.836802005767822,0.833550930023193,0.81880259513855,0.838849604129791,0.845958471298218,0.83700042963028,0.827699720859528,0.826159954071045,0.817151486873627,0.831344664096832,0.828471660614014,0.832004547119141,0.847256004810333,0.853076040744782,0.858672678470612,0.875115096569061,0.874175608158112,0.899353981018066,0.914173364639282,0.932816088199616,0.92847615480423,0.950109779834747,0.940299391746521,0.944312512874603,0.989646673202515,1.01732277870178,1.0453028678894,1.05432486534119,1.03434669971466,1.02942633628845,1.05957639217377,1.04063904285431,1.03155267238617,1.01997721195221,1,1.03527235984802,1.03884899616241
EGY,Egypt,rtfpna,TFP at constant national prices (2021=1),0.963867783546448,0.927789747714996,0.926797986030579,0.952442407608032,1.02326488494873,1.02482497692108,1.07340788841248,1.11073470115662,1.079993724823,1.05527591705322,1.17346441745758,1.15775012969971,1.09677231311798,1.07805287837982,1.10888814926147,1.15400564670563,1.32121157646179,1.33290445804596,1.35527956485748,1.29555022716522,1.25199782848358,1.21965968608856,1.23724615573883,1.21898210048676,1.19954288005829,1.20003962516785,1.19410753250122,1.11861550807953,1.12139213085175,1.07925593852997,1.07747757434845,1.0544410943985,1.03874409198761,0.994803905487061,0.977058112621307,0.966915488243103,0.973601937294006,0.951938211917877,0.971163153648377,0.973760664463043,0.974272727966309,0.972783744335175,0.98629242181778,0.984760642051697,0.963500261306763,0.964302122592926,0.975923657417297,0.973533153533936,0.9715536236763,0.973345696926117,0.97903048992157,0.978793799877167,0.995691299438477,0.990700781345367,0.990337193012238,0.978626370429993,0.968559622764587,0.969409644603729,0.958688974380493,0.954231977462769,0.955856502056122,0.962003350257874,0.989756941795349,0.97564697265625,0.97261393070221,0.973582863807678,1.01972532272339,1,0.99247670173645,0.997451484203339
ESP,Spain,rtfpna,TFP at constant national prices (2021=1),0.504120349884033,0.5216184258461,0.543878316879273,0.549452185630798,0.553078293800354,0.535287201404572,0.591683268547058,0.646202743053436,0.691523432731628,0.735181868076325,0.759016931056976,0.782897412776947,0.807300269603729,0.808931708335877,0.841924607753754,0.888479351997376,0.888184309005737,0.900923311710358,0.938944637775421,0.96657407283783,0.980949580669403,0.967639207839966,0.981978237628937,0.996035158634186,1.01958501338959,1.03347301483154,1.05888533592224,1.06887948513031,1.07811295986176,1.09381067752838,1.12991952896118,1.14792442321777,1.15039896965027,1.15748512744904,1.16391932964325,1.16773843765259,1.15373075008392,1.14260566234589,1.14441168308258,1.1402051448822,1.15328931808472,1.14962184429169,1.14577317237854,1.13682019710541,1.1256697177887,1.11406052112579,1.11253976821899,1.10549128055573,1.09970963001251,1.09232866764069,1.08446276187897,1.07943665981293,1.07525444030762,1.07328593730927,1.05714750289917,1.04372465610504,1.04752993583679,1.04426693916321,1.03552436828613,1.02987170219421,1.03008198738098,1.04295206069946,1.04708468914032,1.05155527591705,1.04833316802979,1.04497504234314,0.989767551422119,1,1.02528059482574,1.03595876693726
EST,Estonia,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.528174221515656,0.566008269786835,0.594146609306335,0.657359063625336,0.662075698375702,0.667188763618469,0.729637026786804,0.754500150680542,0.784059047698975,0.804568469524384,0.833917915821075,0.869872570037842,0.893967211246491,0.92288613319397,0.863482773303986,0.821800351142883,0.852147996425629,0.858697056770325,0.873059868812561,0.870336592197418,0.888650715351105,0.880739271640778,0.895982027053833,0.914975583553314,0.941704571247101,0.958396136760712,0.947531223297119,1,0.963193237781525,0.905719637870789
FIN,Finland,rtfpna,TFP at constant national prices (2021=1),0.476314216852188,0.498281806707382,0.496977418661118,0.486649125814438,0.47612276673317,0.498875349760056,0.524812698364258,0.539099633693695,0.541584610939026,0.546493291854858,0.559425950050354,0.56566858291626,0.570010006427765,0.578166365623474,0.584557473659515,0.623651087284088,0.648101389408112,0.652706384658814,0.681025326251984,0.701378226280212,0.702204287052155,0.715659379959106,0.707625269889832,0.707601428031921,0.720975577831268,0.75548928976059,0.771813809871674,0.760822355747223,0.768325090408325,0.781622409820557,0.791938662528992,0.803744673728943,0.817475974559784,0.822216629981995,0.843379855155945,0.858173549175263,0.856410145759583,0.836211442947388,0.841873943805695,0.863866865634918,0.89583545923233,0.912044048309326,0.926720857620239,0.955468893051148,0.982821106910706,0.997553527355194,1.02981948852539,1.03627169132233,1.03514409065247,1.04162585735321,1.06363213062286,1.07121968269348,1.08863544464111,1.11417925357819,1.09254133701324,1.01624178886414,1.03979074954987,1.04751896858215,1.02239453792572,1.01222968101501,1.0047926902771,1.00066900253296,1.01293385028839,1.03362023830414,1.0184942483902,1.01562285423279,0.997035562992096,1,0.98576158285141,0.965718746185303
FJI,Fiji,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,,,,,,,,,,,,,,,,,1.3900511264801,1.42307007312775,1.34559118747711,1.26116549968719,1.32699501514435,1.23512661457062,1.30342519283295,1.19821667671204,1.20171523094177,1.2552934885025,1.33468580245972,1.26839673519135,1.31194388866425,1.29472064971924,1.32917535305023,1.33211290836334,1.3437705039978,1.26357233524323,1.20372629165649,1.24413573741913,1.1935453414917,1.19111573696136,1.18702459335327,1.14422106742859,1.15951991081238,1.16634178161621,1.18750393390656,1.19229817390442,1.19494128227234,1.18545079231262,1.20494282245636,1.21207845211029,1.22020328044891,1.21430361270905,1.1887354850769,1.22288239002228,1.2425628900528,1.2806396484375,1.29400527477264,1.2643256187439,1.06298816204071,1,1.15221190452576,1.20961165428162
FRA,France,rtfpna,TFP at constant national prices (2021=1),0.404649674892426,0.422195136547089,0.445688009262085,0.470217853784561,0.48353174328804,0.495848119258881,0.528634548187256,0.547405481338501,0.567956924438477,0.590583503246307,0.606923878192902,0.621977865695953,0.635485291481018,0.655690491199493,0.673109412193298,0.711049377918243,0.732235610485077,0.74647581577301,0.768589675426483,0.79247522354126,0.810798704624176,0.794963896274567,0.79730635881424,0.814379870891571,0.845702528953552,0.856649518013001,0.855502486228943,0.858701467514038,0.890235185623169,0.895323991775513,0.903761327266693,0.918571770191193,0.92475962638855,0.923492968082428,0.941206157207489,0.961563408374786,0.966122567653656,0.965618193149567,0.972842574119568,0.969348132610321,0.980333566665649,0.995004057884216,0.996844947338104,1.00736176967621,1.02205097675323,1.02857172489166,1.04800641536713,1.05128812789917,1.06136894226074,1.05718302726746,1.06264066696167,1.06424987316132,1.07854270935059,1.07080280780792,1.05397248268127,1.02737295627594,1.03350806236267,1.03996396064758,1.03119504451752,1.0345253944397,1.0354038476944,1.0352885723114,1.0282586812973,1.03806221485138,1.03377199172974,1.03290498256683,0.996694266796112,1,0.987862050533295,0.981999218463898
GAB,Gabon,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,1.53046989440918,1.61983442306519,1.51366758346558,1.69151020050049,1.70347118377686,1.8333477973938,1.96609377861023,2.09190201759338,2.22358584403992,2.327556848526,2.77247977256775,2.81528162956238,3.15413665771484,2.43585085868835,1.78192842006683,1.70847678184509,1.68837797641754,1.68033468723297,1.55763673782349,1.56219351291657,1.60191798210144,1.48950934410095,1.43477606773376,1.17445600032806,1.27092969417572,1.35906231403351,1.42179679870605,1.48780882358551,1.4320387840271,1.44064998626709,1.48921501636505,1.53968489170074,1.55502235889435,1.5798796415329,1.55079162120819,1.36285066604614,1.32135915756226,1.32916259765625,1.27949416637421,1.298459649086,1.29700767993927,1.29305052757263,1.23461604118347,1.29057836532593,1.2191903591156,1.19428813457489,1.22473227977753,1.24515450000763,1.24030148983002,1.25122547149658,1.23633551597595,1.23568880558014,1.21779668331146,1.19169461727142,1.12663996219635,1.08821725845337,1.04668831825256,1,0.959833920001984,0.929864048957825
GBR,United Kingdom,rtfpna,TFP at constant national prices (2021=1),0.744318425655365,0.742429316043854,0.731307625770569,0.727299511432648,0.726810991764069,0.741845846176148,0.746580064296722,0.745192348957062,0.748933255672455,0.762313902378082,0.774428427219391,0.772159159183502,0.779643774032593,0.786200881004334,0.825162351131439,0.801650524139404,0.813037693500519,0.841868281364441,0.852662324905396,0.877902448177338,0.843088865280151,0.828959822654724,0.845153510570526,0.848919570446014,0.866127669811249,0.87871116399765,0.861326098442078,0.872337341308594,0.891428232192993,0.922784149646759,0.91445118188858,0.927548289299011,0.938574910163879,0.957858741283417,0.967674732208252,0.951215922832489,0.936218559741974,0.931552231311798,0.934883892536163,0.949084401130676,0.959398090839386,0.957683920860291,0.956362187862396,0.976218700408936,0.984906256198883,0.991198301315308,1.0126223564148,1.016117811203,1.02082276344299,1.03604209423065,1.04172587394714,1.04797208309174,1.05330979824066,1.05969798564911,1.04089832305908,1.00172996520996,1.01071655750275,1.01364231109619,1.00909698009491,1.0080748796463,1.01404857635498,1.01628375053406,1.01578724384308,1.02354860305786,1.02196455001831,1.01816308498383,0.972712874412537,1,1.01048302650452,0.998529374599457
GRC,Greece,rtfpna,TFP at constant national prices (2021=1),,0.62893408536911,0.675831437110901,0.714258134365082,0.733252465724945,0.746096134185791,0.745855212211609,0.825957596302033,0.819576382637024,0.897880077362061,0.957967042922974,1.02581322193146,1.06126797199249,1.0932936668396,1.14151191711426,1.2233452796936,1.28752970695496,1.32280564308167,1.37797772884369,1.40694999694824,1.27704060077667,1.31874597072601,1.35784339904785,1.35013484954834,1.39768934249878,1.3857913017273,1.34640455245972,1.26301872730255,1.22711837291718,1.18529677391052,1.20935451984406,1.19627225399017,1.18275368213654,1.15055310726166,1.17313313484192,1.18230330944061,1.16285228729248,1.18176710605621,1.15589952468872,1.11128842830658,1.11724209785461,1.12432420253754,1.12339425086975,1.14546740055084,1.1332688331604,1.13694047927856,1.15457022190094,1.18233180046082,1.20086586475372,1.23685276508331,1.26600933074951,1.23967754840851,1.28466212749481,1.29264092445374,1.26510882377625,1.21101295948029,1.17185258865356,1.07777988910675,1.00428438186646,0.987707793712616,0.991755306720734,1.01057291030884,0.990099906921387,1.00458669662476,0.993777930736542,1.0148458480835,0.988930940628052,1,1.02865409851074,1.03926718235016
GTM,Guatemala,rtfpna,TFP at constant national prices (2021=1),0.98962527513504,0.96711790561676,0.993370771408081,0.994735479354858,1.00450658798218,1.01017463207245,1.00779914855957,1.0273916721344,1.03103232383728,1.08990228176117,1.08798968791962,1.0835165977478,1.10240864753723,1.10615909099579,1.14151036739349,1.15531718730927,1.18442237377167,1.19000732898712,1.21692895889282,1.23416006565094,1.25902354717255,1.23039543628693,1.234335064888,1.24239039421082,1.21384000778198,1.19500112533569,1.18274104595184,1.1395800113678,1.09060478210449,1.05994856357574,1.0333263874054,1.01753687858582,1.01540052890778,1.01451587677002,1.01109528541565,1.00066673755646,1.00906848907471,1.0196019411087,1.03038382530212,1.0233405828476,1.02085030078888,1.02784383296967,1.02095627784729,1.01669943332672,1.00806629657745,0.994081676006317,0.984365522861481,0.978553533554077,0.98549222946167,0.981888294219971,0.980808973312378,0.985730707645416,0.990592539310455,1.00984311103821,1.00564622879028,0.986725568771362,0.990505337715149,0.993748188018799,0.966096997261047,0.998153865337372,0.993338227272034,0.988950610160828,0.973707795143127,0.974213182926178,0.987829148769379,0.98274177312851,0.971147418022156,1,1.00147700309753,0.97238826751709
HKG,"China, Hong Kong SAR",rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,0.654583811759949,0.690171837806702,0.657338201999664,0.636407732963562,0.634623765945435,0.679133236408234,0.71088969707489,0.707442998886108,0.732637822628021,0.776636362075806,0.754891097545624,0.71266633272171,0.778400659561157,0.799595773220062,0.793426692485809,0.833846032619476,0.828147947788239,0.823365867137909,0.804892539978027,0.81808865070343,0.851369857788086,0.821051180362701,0.863251388072968,0.933393716812134,0.952276170253754,0.945153772830963,0.951480090618134,0.956900119781494,0.991179704666138,0.989899575710297,0.992211878299713,0.975472152233124,0.944797515869141,0.941981434822083,0.857358753681183,0.853235065937042,0.875227332115173,0.839559495449066,0.830106377601624,0.836458683013916,0.870368957519531,0.899958550930023,0.937102794647217,0.963399231433868,0.965551733970642,0.932515561580658,0.960272431373596,0.960820198059082,0.940649807453156,0.946446418762207,0.950423955917358,0.951726317405701,0.970726132392883,0.989625036716461,0.998476266860962,0.978717863559723,0.949915945529938,1,0.962235033512116,0.978862822055817
HND,Honduras,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,,,,,,,1.30126261711121,1.3045471906662,1.33121407032013,1.37288153171539,1.30314064025879,1.28112030029297,1.35043323040009,1.41279685497284,1.46006786823273,1.44754111766815,1.39216315746307,1.38125443458557,1.33174538612366,1.27712988853455,1.27903807163239,1.28363132476807,1.26480031013489,1.29782199859619,1.30421137809753,1.30334794521332,1.25870990753174,1.25488126277924,1.21167933940887,1.21253943443298,1.12989711761475,1.12741363048553,1.07928049564362,1.06518363952637,1.04345786571503,0.95110696554184,0.983851730823517,0.998910129070282,1.01080048084259,1.02468168735504,1.05569624900818,1.06860148906708,1.09202885627747,1.10100781917572,1.07740533351898,1.02655982971191,1.02288973331451,1.03694653511047,1.04958629608154,1.01032173633575,1.02215588092804,1.00167810916901,1.01337647438049,1.01222240924835,0.981257081031799,0.994989097118378,0.922918200492859,1,1.02623653411865,1.02726686000824
HRV,Croatia,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881392657756805,0.954873502254486,1.0005384683609,1.04650366306305,1.06288003921509,1.04144549369812,1.05937540531158,1.05179381370544,1.08375537395477,1.09646487236023,1.10656917095184,1.11896502971649,1.12047851085663,1.12136590480804,1.09455823898315,1.00684762001038,1.00088286399841,1.01619505882263,1.01094508171082,1.02072834968567,0.994601309299469,1.01833546161652,1.03472864627838,1.04268860816956,1.04640221595764,0.993415892124176,0.907454788684845,1,1.04164063930511,1.04217648506165
HUN,Hungary,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,,,,,,,,,,,0.721043705940247,0.744099259376526,0.746024250984192,0.769234955310822,0.776308000087738,0.766434252262116,0.754116475582123,0.765578329563141,0.800116300582886,0.802838265895844,0.834588050842285,0.83380252122879,0.839591443538666,0.853334188461304,0.842170774936676,0.846700191497803,0.826248109340668,0.756576359272003,0.781483292579651,0.803935170173645,0.800085067749023,0.811431765556335,0.803698062896729,0.808469235897064,0.821486294269562,0.817680478096008,0.838518142700195,0.862752914428711,0.889927506446838,0.904477596282959,0.934987783432007,0.968019306659699,0.987797617912293,0.982585310935974,0.9845290184021,0.92667943239212,0.929237186908722,0.945149183273315,0.924788415431976,0.92772114276886,0.927027463912964,0.935641944408417,0.927076280117035,0.946100890636444,0.976000189781189,1.00137805938721,0.969266831874847,1,1.01150727272034,0.997124016284943
IDN,Indonesia,rtfpna,TFP at constant national prices (2021=1),,,,,,,,,,,0.81554913520813,0.808871388435364,0.815209805965424,0.820845186710358,0.859925985336304,0.843892276287079,0.887252688407898,0.910791337490082,0.955363512039185,0.993321895599365,1.00966167449951,1.0095990896225,1.02140855789185,1.04682958126068,1.06195425987244,1.06141591072083,1.07496654987335,1.05989634990692,1.00806283950806,1.01484978199005,1.01147961616516,0.968225240707398,0.957960724830627,0.940966427326202,0.919975817203522,0.918284237384796,0.923026442527771,0.94112354516983,0.954505980014801,0.970715761184692,0.963512182235718,0.975608289241791,0.98119843006134,0.960353255271912,0.792438387870789,0.775494158267975,0.784961819648743,0.784967422485352,0.801235496997833,0.810003876686096,0.81737756729126,0.837252557277679,0.851748406887054,0.856808960437775,0.86634761095047,0.868186831474304,0.876118838787079,0.902946770191193,0.920500040054321,0.959704875946045,0.95511257648468,0.959296584129334,0.975280702114105,0.986819267272949,1.00606346130371,1.00801563262939,0.980586409568787,1,0.990419328212738,0.995515704154968
