indicator_code,country_code,year,value
BX.KLT.DINV.CD.WD,ARG,1960,
BX.KLT.DINV.CD.WD,ARG,1961,
BX.KLT.DINV.CD.WD,ARG,1962,
BX.KLT.DINV.CD.WD,ARG,1963,
BX.KLT.DINV.CD.WD,ARG,1964,
BX.KLT.DINV.CD.WD,ARG,1965,
BX.KLT.DINV.CD.WD,ARG,1966,
BX.KLT.DINV.CD.WD,ARG,1967,
BX.KLT.DINV.CD.WD,ARG,1968,
BX.KLT.DINV.CD.WD,ARG,1969,
BX.KLT.DINV.CD.WD,ARG,1970,89769999.9
BX.KLT.DINV.CD.WD,ARG,1971,125670000.0
BX.KLT.DINV.CD.WD,ARG,1972,71719999.9
BX.KLT.DINV.CD.WD,ARG,1973,100250000.0
BX.KLT.DINV.CD.WD,ARG,1974,17920000.0
BX.KLT.DINV.CD.WD,ARG,1975,55590000.0
BX.KLT.DINV.CD.WD,ARG,1976,244680000.0
BX.KLT.DINV.CD.WD,ARG,1977,144000000.0
BX.KLT.DINV.CD.WD,ARG,1978,250000000.0
BX.KLT.DINV.CD.WD,ARG,1979,206000000.0
BX.KLT.DINV.CD.WD,ARG,1980,678000000.0
BX.KLT.DINV.CD.WD,ARG,1981,837000000.0
BX.KLT.DINV.CD.WD,ARG,1982,227000000.0
BX.KLT.DINV.CD.WD,ARG,1983,185000000.0
BX.KLT.DINV.CD.WD,ARG,1984,268000000.0
BX.KLT.DINV.CD.WD,ARG,1985,919000000.0
BX.KLT.DINV.CD.WD,ARG,1986,574000000.0
BX.KLT.DINV.CD.WD,ARG,1987,-19000000.0
BX.KLT.DINV.CD.WD,ARG,1988,1147000000.0
BX.KLT.DINV.CD.WD,ARG,1989,1028000000.0
BX.KLT.DINV.CD.WD,ARG,1990,1836000000.0
BX.KLT.DINV.CD.WD,ARG,1991,2439000000.0
BX.KLT.DINV.CD.WD,ARG,1992,4430977523.08015
BX.KLT.DINV.CD.WD,ARG,1993,2793085410.09827
BX.KLT.DINV.CD.WD,ARG,1994,3634931878.26435
BX.KLT.DINV.CD.WD,ARG,1995,5609423403.56467
BX.KLT.DINV.CD.WD,ARG,1996,6948536686.64725
BX.KLT.DINV.CD.WD,ARG,1997,9160272052.4446
BX.KLT.DINV.CD.WD,ARG,1998,7290657132.08156
BX.KLT.DINV.CD.WD,ARG,1999,23987696389.6427
BX.KLT.DINV.CD.WD,ARG,2000,10418314339.1428
BX.KLT.DINV.CD.WD,ARG,2001,2166136829.76399
BX.KLT.DINV.CD.WD,ARG,2002,2148910000.0
BX.KLT.DINV.CD.WD,ARG,2003,1652010000.0
BX.KLT.DINV.CD.WD,ARG,2004,4124710000.0
BX.KLT.DINV.CD.WD,ARG,2005,5265250000.0
BX.KLT.DINV.CD.WD,ARG,2006,5537347786.19331
BX.KLT.DINV.CD.WD,ARG,2007,6473157762.12915
BX.KLT.DINV.CD.WD,ARG,2008,9725553129.52469
BX.KLT.DINV.CD.WD,ARG,2009,4017158924.88408
BX.KLT.DINV.CD.WD,ARG,2010,11332718626.4344
BX.KLT.DINV.CD.WD,ARG,2011,10839930944.6815
BX.KLT.DINV.CD.WD,ARG,2012,15323933916.8241
BX.KLT.DINV.CD.WD,ARG,2013,9821661858.15874
BX.KLT.DINV.CD.WD,ARG,2014,5065335541.96486
BX.KLT.DINV.CD.WD,ARG,2015,11758994011.286
BX.KLT.DINV.CD.WD,ARG,2016,3260164341.77393
BX.KLT.DINV.CD.WD,ARG,2017,11516861462.2844
BX.KLT.DINV.CD.WD,ARG,2018,11716769818.7543
BX.KLT.DINV.CD.WD,ARG,2019,6649187837.98606
BX.KLT.DINV.CD.WD,ARG,2020,4884127675.95707
BX.KLT.DINV.CD.WD,ARG,2021,6658049679.27727
BX.KLT.DINV.CD.WD,ARG,2022,15206087397.3003
BX.KLT.DINV.CD.WD,ARG,2023,24756887226.6539
BX.KLT.DINV.CD.WD,ARG,2024,11644393816.0627
BX.KLT.DINV.CD.WD,ARG,2025,
BX.KLT.DINV.CD.WD,BOL,1960,
BX.KLT.DINV.CD.WD,BOL,1961,
BX.KLT.DINV.CD.WD,BOL,1962,
BX.KLT.DINV.CD.WD,BOL,1963,
BX.KLT.DINV.CD.WD,BOL,1964,
BX.KLT.DINV.CD.WD,BOL,1965,
BX.KLT.DINV.CD.WD,BOL,1966,
BX.KLT.DINV.CD.WD,BOL,1967,
BX.KLT.DINV.CD.WD,BOL,1968,
BX.KLT.DINV.CD.WD,BOL,1969,
BX.KLT.DINV.CD.WD,BOL,1970,19763999.9
BX.KLT.DINV.CD.WD,BOL,1971,1899999.9
BX.KLT.DINV.CD.WD,BOL,1972,16204999.9
BX.KLT.DINV.CD.WD,BOL,1973,4599999.9
BX.KLT.DINV.CD.WD,BOL,1974,44233000.0
BX.KLT.DINV.CD.WD,BOL,1975,61596999.9
BX.KLT.DINV.CD.WD,BOL,1976,-8100000.0
BX.KLT.DINV.CD.WD,BOL,1977,-1200000.0
BX.KLT.DINV.CD.WD,BOL,1978,11500000.0
BX.KLT.DINV.CD.WD,BOL,1979,35000000.0
BX.KLT.DINV.CD.WD,BOL,1980,47000000.0
BX.KLT.DINV.CD.WD,BOL,1981,75700000.0
BX.KLT.DINV.CD.WD,BOL,1982,31100000.0
BX.KLT.DINV.CD.WD,BOL,1983,7000000.0
BX.KLT.DINV.CD.WD,BOL,1984,7000000.0
BX.KLT.DINV.CD.WD,BOL,1985,10000000.0
BX.KLT.DINV.CD.WD,BOL,1986,10000000.0
BX.KLT.DINV.CD.WD,BOL,1987,38100000.0
BX.KLT.DINV.CD.WD,BOL,1988,-10100000.0
BX.KLT.DINV.CD.WD,BOL,1989,-24400000.0
BX.KLT.DINV.CD.WD,BOL,1990,27200000.0
BX.KLT.DINV.CD.WD,BOL,1991,52000000.0
BX.KLT.DINV.CD.WD,BOL,1992,93100000.0
BX.KLT.DINV.CD.WD,BOL,1993,123800000.0
BX.KLT.DINV.CD.WD,BOL,1994,130200000.0
BX.KLT.DINV.CD.WD,BOL,1995,392700000.0
BX.KLT.DINV.CD.WD,BOL,1996,474100000.0
BX.KLT.DINV.CD.WD,BOL,1997,730600000.0
BX.KLT.DINV.CD.WD,BOL,1998,949300000.0
BX.KLT.DINV.CD.WD,BOL,1999,1010500000.0
BX.KLT.DINV.CD.WD,BOL,2000,736350000.0
BX.KLT.DINV.CD.WD,BOL,2001,705756000.0
BX.KLT.DINV.CD.WD,BOL,2002,676543000.0
BX.KLT.DINV.CD.WD,BOL,2003,197400000.0
BX.KLT.DINV.CD.WD,BOL,2004,65430000.0
BX.KLT.DINV.CD.WD,BOL,2005,-238620000.0
BX.KLT.DINV.CD.WD,BOL,2006,280763457.0
BX.KLT.DINV.CD.WD,BOL,2007,366294241.538303
BX.KLT.DINV.CD.WD,BOL,2008,512335605.237139
BX.KLT.DINV.CD.WD,BOL,2009,423040000.0
BX.KLT.DINV.CD.WD,BOL,2010,621997989.548348
BX.KLT.DINV.CD.WD,BOL,2011,858941070.400943
BX.KLT.DINV.CD.WD,BOL,2012,1059965390.7848
BX.KLT.DINV.CD.WD,BOL,2013,1749612614.3979
BX.KLT.DINV.CD.WD,BOL,2014,656566350.80003
BX.KLT.DINV.CD.WD,BOL,2015,554643532.297183
BX.KLT.DINV.CD.WD,BOL,2016,335365530.426077
BX.KLT.DINV.CD.WD,BOL,2017,712474137.775022
BX.KLT.DINV.CD.WD,BOL,2018,302368781.37636
BX.KLT.DINV.CD.WD,BOL,2019,-216636843.1305
BX.KLT.DINV.CD.WD,BOL,2020,-1129487271.3377
BX.KLT.DINV.CD.WD,BOL,2021,583576424.725665
BX.KLT.DINV.CD.WD,BOL,2022,6236980.0828294
BX.KLT.DINV.CD.WD,BOL,2023,240143401.66707
BX.KLT.DINV.CD.WD,BOL,2024,387033223.605224
BX.KLT.DINV.CD.WD,BOL,2025,
BX.KLT.DINV.CD.WD,BRA,1960,
BX.KLT.DINV.CD.WD,BRA,1961,
BX.KLT.DINV.CD.WD,BRA,1962,
BX.KLT.DINV.CD.WD,BRA,1963,
BX.KLT.DINV.CD.WD,BRA,1964,
BX.KLT.DINV.CD.WD,BRA,1965,
BX.KLT.DINV.CD.WD,BRA,1966,
BX.KLT.DINV.CD.WD,BRA,1967,
BX.KLT.DINV.CD.WD,BRA,1968,
BX.KLT.DINV.CD.WD,BRA,1969,
BX.KLT.DINV.CD.WD,BRA,1970,391699999.9
BX.KLT.DINV.CD.WD,BRA,1971,449000000.0
BX.KLT.DINV.CD.WD,BRA,1972,459899999.9
BX.KLT.DINV.CD.WD,BRA,1973,1180700000.0
BX.KLT.DINV.CD.WD,BRA,1974,1207900000.0
BX.KLT.DINV.CD.WD,BRA,1975,1302000000.0
BX.KLT.DINV.CD.WD,BRA,1976,1555000000.0
BX.KLT.DINV.CD.WD,BRA,1977,1833000000.0
BX.KLT.DINV.CD.WD,BRA,1978,2006000000.0
BX.KLT.DINV.CD.WD,BRA,1979,2419000000.0
BX.KLT.DINV.CD.WD,BRA,1980,1911000000.0
BX.KLT.DINV.CD.WD,BRA,1981,2520000000.0
BX.KLT.DINV.CD.WD,BRA,1982,2910000000.0
BX.KLT.DINV.CD.WD,BRA,1983,1609000000.0
BX.KLT.DINV.CD.WD,BRA,1984,1594000000.0
BX.KLT.DINV.CD.WD,BRA,1985,1441000000.0
BX.KLT.DINV.CD.WD,BRA,1986,345000000.0
BX.KLT.DINV.CD.WD,BRA,1987,1169000000.0
BX.KLT.DINV.CD.WD,BRA,1988,2804000000.0
BX.KLT.DINV.CD.WD,BRA,1989,1131000000.0
BX.KLT.DINV.CD.WD,BRA,1990,989000000.0
BX.KLT.DINV.CD.WD,BRA,1991,1103000000.0
BX.KLT.DINV.CD.WD,BRA,1992,2061000000.0
BX.KLT.DINV.CD.WD,BRA,1993,1292000000.0
BX.KLT.DINV.CD.WD,BRA,1994,3072000000.0
BX.KLT.DINV.CD.WD,BRA,1995,4859000000.0
BX.KLT.DINV.CD.WD,BRA,1996,12552000000.0
BX.KLT.DINV.CD.WD,BRA,1997,18992934310.6468
BX.KLT.DINV.CD.WD,BRA,1998,28855609916.42
BX.KLT.DINV.CD.WD,BRA,1999,28385675614.9902
BX.KLT.DINV.CD.WD,BRA,2000,32994718699.75
BX.KLT.DINV.CD.WD,BRA,2001,23225846372.251
BX.KLT.DINV.CD.WD,BRA,2002,16586600193.114
BX.KLT.DINV.CD.WD,BRA,2003,10123013670.99
BX.KLT.DINV.CD.WD,BRA,2004,18161380459.7533
BX.KLT.DINV.CD.WD,BRA,2005,15459981604.1196
BX.KLT.DINV.CD.WD,BRA,2006,19418085598.0793
BX.KLT.DINV.CD.WD,BRA,2007,44579492463.6336
BX.KLT.DINV.CD.WD,BRA,2008,50716402711.4787
BX.KLT.DINV.CD.WD,BRA,2009,31480931700.0
BX.KLT.DINV.CD.WD,BRA,2010,82389932468.07
BX.KLT.DINV.CD.WD,BRA,2011,102427228231.42
BX.KLT.DINV.CD.WD,BRA,2012,92568388321.34
BX.KLT.DINV.CD.WD,BRA,2013,75211029129.4
BX.KLT.DINV.CD.WD,BRA,2014,87713983217.24
BX.KLT.DINV.CD.WD,BRA,2015,64738153494.44
BX.KLT.DINV.CD.WD,BRA,2016,74294627801.19
BX.KLT.DINV.CD.WD,BRA,2017,68885491315.23
BX.KLT.DINV.CD.WD,BRA,2018,78183840044.98
BX.KLT.DINV.CD.WD,BRA,2019,69174411753.45
BX.KLT.DINV.CD.WD,BRA,2020,38270116307.45
BX.KLT.DINV.CD.WD,BRA,2021,46440503520.19
BX.KLT.DINV.CD.WD,BRA,2022,75501038733.31
BX.KLT.DINV.CD.WD,BRA,2023,62750364285.48
BX.KLT.DINV.CD.WD,BRA,2024,74090786050.19
BX.KLT.DINV.CD.WD,BRA,2025,
BX.KLT.DINV.CD.WD,CHL,1960,
BX.KLT.DINV.CD.WD,CHL,1961,
BX.KLT.DINV.CD.WD,CHL,1962,
BX.KLT.DINV.CD.WD,CHL,1963,
BX.KLT.DINV.CD.WD,CHL,1964,
BX.KLT.DINV.CD.WD,CHL,1965,
BX.KLT.DINV.CD.WD,CHL,1966,
BX.KLT.DINV.CD.WD,CHL,1967,
BX.KLT.DINV.CD.WD,CHL,1968,
BX.KLT.DINV.CD.WD,CHL,1969,
BX.KLT.DINV.CD.WD,CHL,1970,12330000.0
BX.KLT.DINV.CD.WD,CHL,1971,-18969999.9
BX.KLT.DINV.CD.WD,CHL,1972,-1100000.0
BX.KLT.DINV.CD.WD,CHL,1973,-4799999.9
BX.KLT.DINV.CD.WD,CHL,1974,2310000.0
BX.KLT.DINV.CD.WD,CHL,1975,50000000.0
BX.KLT.DINV.CD.WD,CHL,1976,-1000000.0
BX.KLT.DINV.CD.WD,CHL,1977,21000000.0
BX.KLT.DINV.CD.WD,CHL,1978,181000000.0
BX.KLT.DINV.CD.WD,CHL,1979,244000000.0
BX.KLT.DINV.CD.WD,CHL,1980,213000000.0
BX.KLT.DINV.CD.WD,CHL,1981,383000000.0
BX.KLT.DINV.CD.WD,CHL,1982,401000000.0
BX.KLT.DINV.CD.WD,CHL,1983,135000000.0
BX.KLT.DINV.CD.WD,CHL,1984,78000000.0
BX.KLT.DINV.CD.WD,CHL,1985,144300000.0
BX.KLT.DINV.CD.WD,CHL,1986,315500000.0
BX.KLT.DINV.CD.WD,CHL,1987,890500000.0
BX.KLT.DINV.CD.WD,CHL,1988,967900000.0
BX.KLT.DINV.CD.WD,CHL,1989,1283500000.0
BX.KLT.DINV.CD.WD,CHL,1990,661200000.0
BX.KLT.DINV.CD.WD,CHL,1991,822700000.0
BX.KLT.DINV.CD.WD,CHL,1992,936100000.0
BX.KLT.DINV.CD.WD,CHL,1993,1034300000.0
BX.KLT.DINV.CD.WD,CHL,1994,2582100000.0
BX.KLT.DINV.CD.WD,CHL,1995,2957000000.0
BX.KLT.DINV.CD.WD,CHL,1996,4814616000.0
BX.KLT.DINV.CD.WD,CHL,1997,5271400000.0
BX.KLT.DINV.CD.WD,CHL,1998,4627817978.0
BX.KLT.DINV.CD.WD,CHL,1999,8761016217.84
BX.KLT.DINV.CD.WD,CHL,2000,4860015667.52
BX.KLT.DINV.CD.WD,CHL,2001,4199763048.85
BX.KLT.DINV.CD.WD,CHL,2002,2549923142.41108
BX.KLT.DINV.CD.WD,CHL,2003,3485728421.75027
BX.KLT.DINV.CD.WD,CHL,2004,4968731407.62404
BX.KLT.DINV.CD.WD,CHL,2005,5990831828.9531
BX.KLT.DINV.CD.WD,CHL,2006,4755333483.36661
BX.KLT.DINV.CD.WD,CHL,2007,10545224588.4776
BX.KLT.DINV.CD.WD,CHL,2008,18811777951.3688
BX.KLT.DINV.CD.WD,CHL,2009,12750321998.889
BX.KLT.DINV.CD.WD,CHL,2010,14849443157.0249
BX.KLT.DINV.CD.WD,CHL,2011,26369463388.8272
BX.KLT.DINV.CD.WD,CHL,2012,31801970676.0608
BX.KLT.DINV.CD.WD,CHL,2013,21120756844.018
BX.KLT.DINV.CD.WD,CHL,2014,25527831848.9546
BX.KLT.DINV.CD.WD,CHL,2015,17766285629.0926
BX.KLT.DINV.CD.WD,CHL,2016,11362832162.4891
BX.KLT.DINV.CD.WD,CHL,2017,5237183518.21249
BX.KLT.DINV.CD.WD,CHL,2018,7942631935.04913
BX.KLT.DINV.CD.WD,CHL,2019,13579090978.7595
BX.KLT.DINV.CD.WD,CHL,2020,11447397288.6176
BX.KLT.DINV.CD.WD,CHL,2021,15176902318.5544
BX.KLT.DINV.CD.WD,CHL,2022,18771990469.19
BX.KLT.DINV.CD.WD,CHL,2023,18377361861.8
BX.KLT.DINV.CD.WD,CHL,2024,12521388616.3117
BX.KLT.DINV.CD.WD,CHL,2025,
BX.KLT.DINV.CD.WD,COL,1960,
BX.KLT.DINV.CD.WD,COL,1961,
BX.KLT.DINV.CD.WD,COL,1962,
BX.KLT.DINV.CD.WD,COL,1963,
BX.KLT.DINV.CD.WD,COL,1964,
BX.KLT.DINV.CD.WD,COL,1965,
BX.KLT.DINV.CD.WD,COL,1966,
BX.KLT.DINV.CD.WD,COL,1967,
BX.KLT.DINV.CD.WD,COL,1968,
BX.KLT.DINV.CD.WD,COL,1969,
BX.KLT.DINV.CD.WD,COL,1970,42999999.9997559
BX.KLT.DINV.CD.WD,COL,1971,43128139.9995117
BX.KLT.DINV.CD.WD,COL,1972,18457070.0
BX.KLT.DINV.CD.WD,COL,1973,23842600.0
BX.KLT.DINV.CD.WD,COL,1974,40889759.9996338
BX.KLT.DINV.CD.WD,COL,1975,37068850.0
BX.KLT.DINV.CD.WD,COL,1976,25000000.0
BX.KLT.DINV.CD.WD,COL,1977,65000000.0
BX.KLT.DINV.CD.WD,COL,1978,107000000.0
BX.KLT.DINV.CD.WD,COL,1979,127000000.0
BX.KLT.DINV.CD.WD,COL,1980,157137699.999756
BX.KLT.DINV.CD.WD,COL,1981,265000000.0
BX.KLT.DINV.CD.WD,COL,1982,366000000.0
BX.KLT.DINV.CD.WD,COL,1983,618000000.0
BX.KLT.DINV.CD.WD,COL,1984,584000000.0
BX.KLT.DINV.CD.WD,COL,1985,1023000000.0
BX.KLT.DINV.CD.WD,COL,1986,674000000.0
BX.KLT.DINV.CD.WD,COL,1987,319000000.0
BX.KLT.DINV.CD.WD,COL,1988,203000000.0
BX.KLT.DINV.CD.WD,COL,1989,576000000.0
BX.KLT.DINV.CD.WD,COL,1990,500000000.0
BX.KLT.DINV.CD.WD,COL,1991,456900000.0
BX.KLT.DINV.CD.WD,COL,1992,728700000.0
BX.KLT.DINV.CD.WD,COL,1993,959100000.0
BX.KLT.DINV.CD.WD,COL,1994,1446497261.33581
BX.KLT.DINV.CD.WD,COL,1995,968368273.647335
BX.KLT.DINV.CD.WD,COL,1996,3111676589.81669
BX.KLT.DINV.CD.WD,COL,1997,5562216361.61769
BX.KLT.DINV.CD.WD,COL,1998,2828826261.61251
BX.KLT.DINV.CD.WD,COL,1999,1507907130.44589
BX.KLT.DINV.CD.WD,COL,2000,2436459923.42856
BX.KLT.DINV.CD.WD,COL,2001,2541942612.20739
BX.KLT.DINV.CD.WD,COL,2002,2133698124.14946
BX.KLT.DINV.CD.WD,COL,2003,1720493455.49813
BX.KLT.DINV.CD.WD,COL,2004,3115635873.52058
BX.KLT.DINV.CD.WD,COL,2005,10235417315.1375
BX.KLT.DINV.CD.WD,COL,2006,6750625311.15878
BX.KLT.DINV.CD.WD,COL,2007,8885764397.56293
BX.KLT.DINV.CD.WD,COL,2008,10564155795.9327
BX.KLT.DINV.CD.WD,COL,2009,8034746177.08444
BX.KLT.DINV.CD.WD,COL,2010,6429989612.99412
BX.KLT.DINV.CD.WD,COL,2011,14647048638.4495
BX.KLT.DINV.CD.WD,COL,2012,15039979138.8914
BX.KLT.DINV.CD.WD,COL,2013,16210419015.9816
BX.KLT.DINV.CD.WD,COL,2014,16168701714.7496
BX.KLT.DINV.CD.WD,COL,2015,11620532645.7091
BX.KLT.DINV.CD.WD,COL,2016,13857937720.8026
BX.KLT.DINV.CD.WD,COL,2017,13700880445.1997
BX.KLT.DINV.CD.WD,COL,2018,11298692773.8485
BX.KLT.DINV.CD.WD,COL,2019,13989154028.3683
BX.KLT.DINV.CD.WD,COL,2020,7458624984.21929
BX.KLT.DINV.CD.WD,COL,2021,9561335276.67571
BX.KLT.DINV.CD.WD,COL,2022,17182225497.9059
BX.KLT.DINV.CD.WD,COL,2023,16793702728.5038
BX.KLT.DINV.CD.WD,COL,2024,13683861747.2544
BX.KLT.DINV.CD.WD,COL,2025,
BX.KLT.DINV.CD.WD,CRI,1960,
BX.KLT.DINV.CD.WD,CRI,1961,
BX.KLT.DINV.CD.WD,CRI,1962,
BX.KLT.DINV.CD.WD,CRI,1963,
BX.KLT.DINV.CD.WD,CRI,1964,
BX.KLT.DINV.CD.WD,CRI,1965,
BX.KLT.DINV.CD.WD,CRI,1966,
BX.KLT.DINV.CD.WD,CRI,1967,
BX.KLT.DINV.CD.WD,CRI,1968,
BX.KLT.DINV.CD.WD,CRI,1969,
BX.KLT.DINV.CD.WD,CRI,1970,26345009.9
BX.KLT.DINV.CD.WD,CRI,1971,22100000.0
BX.KLT.DINV.CD.WD,CRI,1972,25846010.0
BX.KLT.DINV.CD.WD,CRI,1973,37700000.0
BX.KLT.DINV.CD.WD,CRI,1974,46310009.9
BX.KLT.DINV.CD.WD,CRI,1975,69022010.0
BX.KLT.DINV.CD.WD,CRI,1976,61952010.0
BX.KLT.DINV.CD.WD,CRI,1977,62500000.0
BX.KLT.DINV.CD.WD,CRI,1978,48600000.0
BX.KLT.DINV.CD.WD,CRI,1979,43500000.0
BX.KLT.DINV.CD.WD,CRI,1980,52600000.0
BX.KLT.DINV.CD.WD,CRI,1981,69600000.0
BX.KLT.DINV.CD.WD,CRI,1982,28900000.0
BX.KLT.DINV.CD.WD,CRI,1983,60700000.0
BX.KLT.DINV.CD.WD,CRI,1984,55900000.0
BX.KLT.DINV.CD.WD,CRI,1985,69900000.0
BX.KLT.DINV.CD.WD,CRI,1986,61000000.0
BX.KLT.DINV.CD.WD,CRI,1987,80300000.0
BX.KLT.DINV.CD.WD,CRI,1988,122200000.0
BX.KLT.DINV.CD.WD,CRI,1989,101300000.0
BX.KLT.DINV.CD.WD,CRI,1990,162500000.0
BX.KLT.DINV.CD.WD,CRI,1991,178400000.0
BX.KLT.DINV.CD.WD,CRI,1992,226000000.0
BX.KLT.DINV.CD.WD,CRI,1993,246700000.0
BX.KLT.DINV.CD.WD,CRI,1994,297600000.0
BX.KLT.DINV.CD.WD,CRI,1995,336900000.0
BX.KLT.DINV.CD.WD,CRI,1996,426950000.0
BX.KLT.DINV.CD.WD,CRI,1997,409440000.0
BX.KLT.DINV.CD.WD,CRI,1998,614500000.0
BX.KLT.DINV.CD.WD,CRI,1999,619469212.0
BX.KLT.DINV.CD.WD,CRI,2000,723426415.264239
BX.KLT.DINV.CD.WD,CRI,2001,621846413.159733
BX.KLT.DINV.CD.WD,CRI,2002,723172624.768834
BX.KLT.DINV.CD.WD,CRI,2003,774386239.764205
BX.KLT.DINV.CD.WD,CRI,2004,1083718486.49798
BX.KLT.DINV.CD.WD,CRI,2005,1528787464.115
BX.KLT.DINV.CD.WD,CRI,2006,1801002598.41588
BX.KLT.DINV.CD.WD,CRI,2007,2241492021.19676
BX.KLT.DINV.CD.WD,CRI,2008,2436112218.26755
BX.KLT.DINV.CD.WD,CRI,2009,1614614468.45233
BX.KLT.DINV.CD.WD,CRI,2010,1906923793.45078
BX.KLT.DINV.CD.WD,CRI,2011,2733268839.98155
BX.KLT.DINV.CD.WD,CRI,2012,2696295210.67893
BX.KLT.DINV.CD.WD,CRI,2013,3205384976.80293
BX.KLT.DINV.CD.WD,CRI,2014,3242149796.97239
BX.KLT.DINV.CD.WD,CRI,2015,2955521680.83967
BX.KLT.DINV.CD.WD,CRI,2016,2620435490.61534
BX.KLT.DINV.CD.WD,CRI,2017,2924906990.98244
BX.KLT.DINV.CD.WD,CRI,2018,3014543618.02812
BX.KLT.DINV.CD.WD,CRI,2019,2719031329.42268
BX.KLT.DINV.CD.WD,CRI,2020,2103003648.98359
BX.KLT.DINV.CD.WD,CRI,2021,3592802258.09676
BX.KLT.DINV.CD.WD,CRI,2022,3751294950.89378
BX.KLT.DINV.CD.WD,CRI,2023,4687479757.85749
BX.KLT.DINV.CD.WD,CRI,2024,5298432816.49544
BX.KLT.DINV.CD.WD,CRI,2025,
BX.KLT.DINV.CD.WD,CUB,1960,
BX.KLT.DINV.CD.WD,CUB,1961,
BX.KLT.DINV.CD.WD,CUB,1962,
BX.KLT.DINV.CD.WD,CUB,1963,
BX.KLT.DINV.CD.WD,CUB,1964,
BX.KLT.DINV.CD.WD,CUB,1965,
BX.KLT.DINV.CD.WD,CUB,1966,
BX.KLT.DINV.CD.WD,CUB,1967,
BX.KLT.DINV.CD.WD,CUB,1968,
BX.KLT.DINV.CD.WD,CUB,1969,
BX.KLT.DINV.CD.WD,CUB,1970,
BX.KLT.DINV.CD.WD,CUB,1971,
BX.KLT.DINV.CD.WD,CUB,1972,
BX.KLT.DINV.CD.WD,CUB,1973,
BX.KLT.DINV.CD.WD,CUB,1974,
BX.KLT.DINV.CD.WD,CUB,1975,
BX.KLT.DINV.CD.WD,CUB,1976,
BX.KLT.DINV.CD.WD,CUB,1977,
BX.KLT.DINV.CD.WD,CUB,1978,
BX.KLT.DINV.CD.WD,CUB,1979,
BX.KLT.DINV.CD.WD,CUB,1980,
BX.KLT.DINV.CD.WD,CUB,1981,
BX.KLT.DINV.CD.WD,CUB,1982,
BX.KLT.DINV.CD.WD,CUB,1983,
BX.KLT.DINV.CD.WD,CUB,1984,
BX.KLT.DINV.CD.WD,CUB,1985,
BX.KLT.DINV.CD.WD,CUB,1986,
BX.KLT.DINV.CD.WD,CUB,1987,
BX.KLT.DINV.CD.WD,CUB,1988,
BX.KLT.DINV.CD.WD,CUB,1989,
BX.KLT.DINV.CD.WD,CUB,1990,
BX.KLT.DINV.CD.WD,CUB,1991,
BX.KLT.DINV.CD.WD,CUB,1992,
BX.KLT.DINV.CD.WD,CUB,1993,
BX.KLT.DINV.CD.WD,CUB,1994,
BX.KLT.DINV.CD.WD,CUB,1995,
BX.KLT.DINV.CD.WD,CUB,1996,
BX.KLT.DINV.CD.WD,CUB,1997,
BX.KLT.DINV.CD.WD,CUB,1998,
BX.KLT.DINV.CD.WD,CUB,1999,
BX.KLT.DINV.CD.WD,CUB,2000,
BX.KLT.DINV.CD.WD,CUB,2001,
BX.KLT.DINV.CD.WD,CUB,2002,
BX.KLT.DINV.CD.WD,CUB,2003,
BX.KLT.DINV.CD.WD,CUB,2004,
BX.KLT.DINV.CD.WD,CUB,2005,
BX.KLT.DINV.CD.WD,CUB,2006,
BX.KLT.DINV.CD.WD,CUB,2007,
BX.KLT.DINV.CD.WD,CUB,2008,
BX.KLT.DINV.CD.WD,CUB,2009,
BX.KLT.DINV.CD.WD,CUB,2010,
BX.KLT.DINV.CD.WD,CUB,2011,
BX.KLT.DINV.CD.WD,CUB,2012,
BX.KLT.DINV.CD.WD,CUB,2013,
BX.KLT.DINV.CD.WD,CUB,2014,
BX.KLT.DINV.CD.WD,CUB,2015,
BX.KLT.DINV.CD.WD,CUB,2016,
BX.KLT.DINV.CD.WD,CUB,2017,
BX.KLT.DINV.CD.WD,CUB,2018,
BX.KLT.DINV.CD.WD,CUB,2019,
BX.KLT.DINV.CD.WD,CUB,2020,
BX.KLT.DINV.CD.WD,CUB,2021,
BX.KLT.DINV.CD.WD,CUB,2022,
BX.KLT.DINV.CD.WD,CUB,2023,
BX.KLT.DINV.CD.WD,CUB,2024,
BX.KLT.DINV.CD.WD,CUB,2025,
BX.KLT.DINV.CD.WD,DOM,1960,
BX.KLT.DINV.CD.WD,DOM,1961,
BX.KLT.DINV.CD.WD,DOM,1962,
BX.KLT.DINV.CD.WD,DOM,1963,
BX.KLT.DINV.CD.WD,DOM,1964,
BX.KLT.DINV.CD.WD,DOM,1965,
BX.KLT.DINV.CD.WD,DOM,1966,
BX.KLT.DINV.CD.WD,DOM,1967,
BX.KLT.DINV.CD.WD,DOM,1968,
BX.KLT.DINV.CD.WD,DOM,1969,
BX.KLT.DINV.CD.WD,DOM,1970,71600000.0
BX.KLT.DINV.CD.WD,DOM,1971,65000000.0
BX.KLT.DINV.CD.WD,DOM,1972,43500000.0
BX.KLT.DINV.CD.WD,DOM,1973,34500000.0
BX.KLT.DINV.CD.WD,DOM,1974,53600000.0
BX.KLT.DINV.CD.WD,DOM,1975,63900000.0
BX.KLT.DINV.CD.WD,DOM,1976,60000000.0
BX.KLT.DINV.CD.WD,DOM,1977,71500000.0
BX.KLT.DINV.CD.WD,DOM,1978,63600000.0
